,perturbs,loss
139599,348,0.36891716718673706
139999,349,0.3689137399196625
140399,350,0.3689287304878235
140799,351,0.3693503737449646
141199,352,0.36935776472091675
141599,353,0.3689550757408142
141999,354,0.3694052994251251
142399,355,0.36939531564712524
142799,356,0.36938342452049255
143199,357,0.3693832457065582
143599,358,0.3689517378807068
143999,359,0.36896881461143494
144399,360,0.36899492144584656
144799,361,0.3690309524536133
145199,362,0.3690281808376312
145599,363,0.36903655529022217
145999,364,0.3690387010574341
146399,365,0.3690481185913086
146799,366,0.3690526783466339
147199,367,0.3690628111362457
147599,368,0.36905843019485474
147999,369,0.3690505027770996
148399,370,0.36905544996261597
148799,371,0.36904457211494446
149199,372,0.3690628111362457
149599,373,0.3694917559623718
149999,374,0.36948108673095703
150399,375,0.36947935819625854
150799,376,0.36951225996017456
151199,377,0.3695128560066223
151599,378,0.3695090413093567
151999,379,0.36952030658721924
152399,380,0.3695288598537445
152799,381,0.3691062331199646
153199,382,0.3691211938858032
153599,383,0.369538277387619
153999,384,0.3695385754108429
154399,385,0.3691279888153076
154799,386,0.3690836727619171
155199,387,0.36952507495880127
155599,388,0.36952367424964905
155999,389,0.369128942489624
156399,390,0.36912867426872253
156799,391,0.3691319525241852
157199,392,0.3691413104534149
157599,393,0.3691718280315399
157999,394,0.3691937327384949
158399,395,0.3692052960395813
158799,396,0.36920925974845886
159199,397,0.3691994547843933
159599,398,0.3692191243171692
159999,399,0.36922165751457214
160399,400,0.3692256808280945
160799,401,0.36923420429229736
161199,402,0.36924344301223755
161599,403,0.3692437708377838
161999,404,0.36925870180130005
162399,405,0.369259238243103
162799,406,0.3697090446949005
163199,407,0.36970990896224976
163599,408,0.3697175681591034
163999,409,0.3697319030761719
164399,410,0.3697308599948883
164799,411,0.36931541562080383
165199,412,0.36933472752571106
165599,413,0.36977601051330566
165999,414,0.36980345845222473
166399,415,0.36981311440467834
166799,416,0.36980560421943665
167199,417,0.36980828642845154
167599,418,0.369811087846756
167999,419,0.3702225685119629
168399,420,0.37021154165267944
168799,421,0.37021389603614807
169199,422,0.3698042929172516
169599,423,0.3698301911354065
169999,424,0.36983248591423035
170399,425,0.37023717164993286
170799,426,0.37024006247520447
171199,427,0.370239794254303
171599,428,0.3702471852302551
171999,429,0.37022772431373596
172399,430,0.37023162841796875
172799,431,0.3702491223812103
173199,432,0.3702490031719208
173599,433,0.37025052309036255
173999,434,0.3702698051929474
174399,435,0.370276540517807
174799,436,0.37027889490127563
175199,437,0.3702772259712219
175599,438,0.3702884316444397
175999,439,0.3702850937843323
176399,440,0.3703099191188812
176799,441,0.3703194856643677
177199,442,0.37033069133758545
