,perturbs,iters,loss
351,3,51,3.9170124530792236
352,3,52,3.916356086730957
353,3,53,3.9157111644744873
354,3,54,3.915055513381958
355,3,55,3.9135706424713135
356,3,56,3.912916660308838
357,3,57,3.9122748374938965
358,3,58,3.9116175174713135
359,3,59,3.9105474948883057
360,3,60,3.9099011421203613
361,3,61,3.9092414379119873
362,3,62,3.908592462539673
363,3,63,3.907945156097412
364,3,64,3.9068684577941895
365,3,65,3.905794858932495
366,3,66,3.9051437377929688
367,3,67,3.9040868282318115
368,3,68,3.9030230045318604
369,3,69,3.9011142253875732
370,3,70,3.9000463485717773
371,3,71,3.8985612392425537
372,3,72,3.8974931240081787
373,3,73,3.896836757659912
374,3,74,3.896188735961914
375,3,75,3.8955416679382324
376,3,76,3.893646717071533
377,3,77,3.892552137374878
378,3,78,3.891481876373291
379,3,79,3.8908398151397705
380,3,80,3.889779806137085
381,3,81,3.8891348838806152
382,3,82,3.8884880542755127
383,3,83,3.88783860206604
384,3,84,3.8867642879486084
385,3,85,3.8861167430877686
386,3,86,3.8854763507843018
387,3,87,3.8844122886657715
388,3,88,3.882091760635376
389,3,89,3.8810274600982666
390,3,90,3.8803768157958984
391,3,91,3.879316568374634
392,3,92,3.8782460689544678
393,3,93,3.876753330230713
394,3,94,3.876108407974243
395,3,95,3.8750505447387695
396,3,96,3.873572826385498
397,3,97,3.8729248046875
398,3,98,3.8722715377807617
399,3,99,3.8716280460357666
400,4,0,3.9732630252838135
401,4,1,3.9726085662841797
402,4,2,3.971529006958008
403,4,3,3.9708683490753174
404,4,4,3.9676835536956787
405,4,5,3.967024326324463
406,4,6,3.965939998626709
407,4,7,3.9648568630218506
408,4,8,3.9641997814178467
409,4,9,3.9622886180877686
410,4,10,3.961212158203125
411,4,11,3.9605634212493896
412,4,12,3.959066152572632
413,4,13,3.9575717449188232
414,4,14,3.9565024375915527
415,4,15,3.955000162124634
416,4,16,3.9543561935424805
417,4,17,3.9532718658447266
418,4,18,3.952613592147827
419,4,19,3.9498589038848877
420,4,20,3.9487853050231934
421,4,21,3.9477174282073975
422,4,22,3.9462199211120605
423,4,23,3.9451355934143066
424,4,24,3.9444923400878906
425,4,25,3.943836212158203
426,4,26,3.9427592754364014
427,4,27,3.942096710205078
428,4,28,3.94101619720459
429,4,29,3.940363645553589
430,4,30,3.9392876625061035
431,4,31,3.9377872943878174
432,4,32,3.9367268085479736
433,4,33,3.935641050338745
434,4,34,3.934567928314209
435,4,35,3.933912754058838
436,4,36,3.933262348175049
437,4,37,3.932194471359253
438,4,38,3.931119918823242
439,4,39,3.93046498298645
440,4,40,3.929375410079956
441,4,41,3.9287312030792236
442,4,42,3.9276504516601562
443,4,43,3.926572322845459
444,4,44,3.925490617752075
445,4,45,3.9244067668914795
446,4,46,3.923339366912842
447,4,47,3.921856164932251
448,4,48,3.9212005138397217
449,4,49,3.920138359069824
450,4,50,3.9190762042999268
451,4,51,3.9171762466430664
452,4,52,3.9165198802948
453,4,53,3.91587495803833
454,4,54,3.915219306945801
455,4,55,3.913733959197998
456,4,56,3.9130804538726807
457,4,57,3.9124386310577393
458,4,58,3.911781072616577
459,4,59,3.9107110500335693
460,4,60,3.910064220428467
461,4,61,3.909404993057251
462,4,62,3.9087557792663574
463,4,63,3.908108711242676
464,4,64,3.907031774520874
465,4,65,3.9059579372406006
466,4,66,3.905306816101074
467,4,67,3.904249906539917
468,4,68,3.903186082839966
469,4,69,3.9012773036956787
470,4,70,3.900209665298462
471,4,71,3.898724317550659
472,4,72,3.897656202316284
473,4,73,3.8969998359680176
474,4,74,3.8963518142700195
475,4,75,3.895704984664917
476,4,76,3.8938097953796387
477,4,77,3.8927152156829834
478,4,78,3.8916444778442383
479,4,79,3.891003131866455
480,4,80,3.8899426460266113
481,4,81,3.8892977237701416
482,4,82,3.888650894165039
483,4,83,3.8880012035369873
484,4,84,3.8869268894195557
485,4,85,3.886279344558716
486,4,86,3.885639190673828
487,4,87,3.8845748901367188
488,4,88,3.8822543621063232
489,4,89,3.8811898231506348
490,4,90,3.880539655685425
491,4,91,3.879479169845581
492,4,92,3.878408670425415
493,4,93,3.8769161701202393
494,4,94,3.8762707710266113
495,4,95,3.875213146209717
496,4,96,3.873735189437866
497,4,97,3.8730874061584473
498,4,98,3.87243390083313
499,4,99,3.8717904090881348
500,5,0,3.9734230041503906
501,5,1,3.972768545150757
502,5,2,3.971689224243164
503,5,3,3.9710283279418945
504,5,4,3.967843532562256
505,5,5,3.96718430519104
506,5,6,3.966099977493286
507,5,7,3.9650168418884277
508,5,8,3.964359998703003
509,5,9,3.9624485969543457
510,5,10,3.961372137069702
511,5,11,3.960723400115967
512,5,12,3.959226131439209
513,5,13,3.9577317237854004
514,5,14,3.95666241645813
515,5,15,3.955160140991211
516,5,16,3.9545161724090576
517,5,17,3.9534318447113037
518,5,18,3.9527735710144043
519,5,19,3.9500186443328857
520,5,20,3.9489448070526123
521,5,21,3.9478774070739746
522,5,22,3.9463798999786377
523,5,23,3.945295572280884
524,5,24,3.9446523189544678
525,5,25,3.9439961910247803
526,5,26,3.9429192543029785
527,5,27,3.942256450653076
528,5,28,3.941176176071167
529,5,29,3.940523624420166
530,5,30,3.9394476413726807
531,5,31,3.9379475116729736
532,5,32,3.9368865489959717
533,5,33,3.9358012676239014
534,5,34,3.934727907180786
535,5,35,3.934072732925415
536,5,36,3.933422327041626
537,5,37,3.932354688644409
538,5,38,3.9312798976898193
539,5,39,3.9306249618530273
540,5,40,3.9295356273651123
541,5,41,3.9288909435272217
542,5,42,3.9278104305267334
543,5,43,3.926732063293457
544,5,44,3.9256505966186523
545,5,45,3.9245667457580566
546,5,46,3.923499345779419
547,5,47,3.922016143798828
548,5,48,3.921360492706299
549,5,49,3.9202980995178223
550,5,50,3.919235944747925
551,5,51,3.9173357486724854
552,5,52,3.9166793823242188
553,5,53,3.9160349369049072
554,5,54,3.915379047393799
555,5,55,3.913893699645996
556,5,56,3.9132399559020996
557,5,57,3.9125983715057373
558,5,58,3.911940813064575
559,5,59,3.9108705520629883
560,5,60,3.910224199295044
561,5,61,3.909564256668091
562,5,62,3.9089155197143555
563,5,63,3.908268451690674
564,5,64,3.907191514968872
565,5,65,3.9061176776885986
566,5,66,3.9054667949676514
567,5,67,3.904409885406494
568,5,68,3.903345823287964
569,5,69,3.901437282562256
570,5,70,3.900369167327881
571,5,71,3.8988840579986572
572,5,72,3.8978161811828613
573,5,73,3.8971598148345947
574,5,74,3.8965117931365967
575,5,75,3.895864248275757
576,5,76,3.8939695358276367
577,5,77,3.8928749561309814
578,5,78,3.8918042182922363
579,5,79,3.891162633895874
580,5,80,3.8901023864746094
581,5,81,3.8894574642181396
582,5,82,3.888810634613037
583,5,83,3.8881611824035645
584,5,84,3.887086868286133
585,5,85,3.886439323425293
586,5,86,3.885798931121826
587,5,87,3.884734630584717
588,5,88,3.882413864135742
589,5,89,3.881349563598633
590,5,90,3.880699396133423
591,5,91,3.879638671875
592,5,92,3.878568410873413
593,5,93,3.877075433731079
594,5,94,3.8764305114746094
595,5,95,3.8753724098205566
596,5,96,3.8738949298858643
597,5,97,3.8732471466064453
598,5,98,3.872593641281128
599,5,99,3.8719499111175537
600,6,0,3.9735817909240723
601,6,1,3.9729270935058594
602,6,2,3.9718472957611084
603,6,3,3.971186876296997
604,6,4,3.9680023193359375
605,6,5,3.9673423767089844
606,6,6,3.9662587642669678
607,6,7,3.965175151824951
608,6,8,3.9645183086395264
609,6,9,3.9626071453094482
610,6,10,3.9615304470062256
611,6,11,3.9608817100524902
612,6,12,3.9593842029571533
613,6,13,3.9578897953033447
614,6,14,3.9568207263946533
615,6,15,3.9553184509277344
616,6,16,3.954674243927002
617,6,17,3.953589916229248
618,6,18,3.9529318809509277
619,6,19,3.95017671585083
620,6,20,3.9491031169891357
621,6,21,3.94803524017334
622,6,22,3.946537971496582
623,6,23,3.945453643798828
624,6,24,3.944809913635254
625,6,25,3.9441535472869873
626,6,26,3.943077325820923
627,6,27,3.9424142837524414
628,6,28,3.9413340091705322
629,6,29,3.940681219100952
630,6,30,3.939605474472046
631,6,31,3.9381048679351807
632,6,32,3.937044382095337
633,6,33,3.9359586238861084
634,6,34,3.9348855018615723
635,6,35,3.934230327606201
636,6,36,3.933579921722412
637,6,37,3.932512044906616
638,6,38,3.9314374923706055
639,6,39,3.9307823181152344
640,6,40,3.9296929836273193
641,6,41,3.9290482997894287
642,6,42,3.9279677867889404
643,6,43,3.926889657974243
644,6,44,3.925807476043701
645,6,45,3.9247238636016846
646,6,46,3.923656463623047
647,6,47,3.922173261642456
648,6,48,3.9215176105499268
649,6,49,3.9204554557800293
650,6,50,3.9193930625915527
651,6,51,3.9174931049346924
652,6,52,3.916836738586426
653,6,53,3.916191816329956
654,6,54,3.9155361652374268
655,6,55,3.914050817489624
656,6,56,3.9133970737457275
657,6,57,3.9127554893493652
658,6,58,3.912097930908203
659,6,59,3.911027669906616
660,6,60,3.9103810787200928
661,6,61,3.9097211360931396
662,6,62,3.9090723991394043
663,6,63,3.9084253311157227
664,6,64,3.907348394393921
665,6,65,3.9062745571136475
666,6,66,3.905623435974121
667,6,67,3.904566526412964
668,6,68,3.9035027027130127
669,6,69,3.9015936851501465
670,6,70,3.9005258083343506
671,6,71,3.899040460586548
672,6,72,3.897972345352173
673,6,73,3.8973164558410645
674,6,74,3.896667957305908
675,6,75,3.8960208892822266
676,6,76,3.8941261768341064
677,6,77,3.893031358718872
678,6,78,3.891960620880127
679,6,79,3.8913190364837646
680,6,80,3.890259027481079
681,6,81,3.889613628387451
682,6,82,3.8889667987823486
683,6,83,3.888317346572876
684,6,84,3.8872430324554443
685,6,85,3.8865950107574463
686,6,86,3.8859548568725586
687,6,87,3.8848907947540283
688,6,88,3.882570266723633
689,6,89,3.8815054893493652
690,6,90,3.8808553218841553
691,6,91,3.8797945976257324
692,6,92,3.8787243366241455
693,6,93,3.8772313594818115
694,6,94,3.8765861988067627
695,6,95,3.875528335571289
696,6,96,3.8740506172180176
697,6,97,3.8734030723571777
698,6,98,3.8727493286132812
699,6,99,3.872105836868286
700,7,0,3.973737955093384
701,7,1,3.973083734512329
702,7,2,3.972003936767578
703,7,3,3.9713430404663086
704,7,4,3.968158721923828
705,7,5,3.967498540878296
706,7,6,3.9664149284362793
707,7,7,3.965331792831421
708,7,8,3.964674472808838
709,7,9,3.9627633094787598
710,7,10,3.961686849594116
711,7,11,3.961038112640381
712,7,12,3.959541082382202
713,7,13,3.9580461978912354
714,7,14,3.956977128982544
715,7,15,3.955474615097046
716,7,16,3.9548304080963135
717,7,17,3.9537460803985596
718,7,18,3.9530880451202393
719,7,19,3.9503331184387207
720,7,20,3.9492592811584473
721,7,21,3.9481914043426514
722,7,22,3.9466943740844727
723,7,23,3.9456098079681396
724,7,24,3.9449660778045654
725,7,25,3.944309949874878
726,7,26,3.9432337284088135
727,7,27,3.942570447921753
728,7,28,3.9414901733398438
729,7,29,3.9408373832702637
730,7,30,3.9397618770599365
731,7,31,3.938261032104492
732,7,32,3.9372005462646484
733,7,33,3.93611478805542
734,7,34,3.935041666030884
735,7,35,3.9343864917755127
736,7,36,3.9337360858917236
737,7,37,3.932668447494507
738,7,38,3.931593656539917
739,7,39,3.930938720703125
740,7,40,3.92984938621521
741,7,41,3.929204225540161
742,7,42,3.928123950958252
743,7,43,3.9270455837249756
744,7,44,3.9259636402130127
745,7,45,3.924880266189575
746,7,46,3.9238123893737793
747,7,47,3.9223296642303467
748,7,48,3.921673536300659
749,7,49,3.9206113815307617
750,7,50,3.9195492267608643
751,7,51,3.917649030685425
752,7,52,3.916992425918579
753,7,53,3.9163479804992676
754,7,54,3.915692090988159
755,7,55,3.9142067432403564
756,7,56,3.91355299949646
757,7,57,3.9129111766815186
758,7,58,3.9122538566589355
759,7,59,3.9111835956573486
760,7,60,3.9105374813079834
761,7,61,3.909877300262451
762,7,62,3.909228563308716
763,7,63,3.908581256866455
764,7,64,3.9075045585632324
765,7,65,3.90643048286438
766,7,66,3.9057793617248535
767,7,67,3.9047224521636963
768,7,68,3.903658628463745
769,7,69,3.901749849319458
770,7,70,3.900681734085083
771,7,71,3.8991968631744385
772,7,72,3.8981287479400635
773,7,73,3.897472381591797
774,7,74,3.896824359893799
775,7,75,3.896176815032959
776,7,76,3.894282102584839
777,7,77,3.8931872844696045
778,7,78,3.8921167850494385
779,7,79,3.891474962234497
780,7,80,3.8904149532318115
781,7,81,3.8897693157196045
782,7,82,3.889122724533081
783,7,83,3.8884730339050293
784,7,84,3.8873987197875977
785,7,85,3.886751174926758
786,7,86,3.886111259460449
787,7,87,3.8850467205047607
788,7,88,3.8827261924743652
789,7,89,3.881661891937256
790,7,90,3.8810112476348877
791,7,91,3.879950523376465
792,7,92,3.878880500793457
793,7,93,3.877387285232544
794,7,94,3.876742362976074
795,7,95,3.8756842613220215
796,7,96,3.87420654296875
797,7,97,3.87355899810791
798,7,98,3.8729052543640137
799,7,99,3.8722617626190186
800,8,0,3.9738948345184326
801,8,1,3.9732398986816406
802,8,2,3.972160577774048
803,8,3,3.9714999198913574
804,8,4,3.9683148860931396
805,8,5,3.9676554203033447
806,8,6,3.966571569442749
807,8,7,3.9654879570007324
808,8,8,3.9648311138153076
809,8,9,3.9629199504852295
810,8,10,3.9618430137634277
811,8,11,3.9611942768096924
812,8,12,3.9596974849700928
813,8,13,3.958202600479126
814,8,14,3.9571335315704346
815,8,15,3.9556312561035156
816,8,16,3.954987049102783
817,8,17,3.95390248298645
818,8,18,3.953244209289551
819,8,19,3.9504895210266113
820,8,20,3.949415445327759
821,8,21,3.948347806930542
822,8,22,3.946850538253784
823,8,23,3.9457662105560303
824,8,24,3.945122480392456
825,8,25,3.9444661140441895
826,8,26,3.943389654159546
827,8,27,3.9427268505096436
828,8,28,3.9416465759277344
829,8,29,3.940993547439575
830,8,30,3.9399173259735107
831,8,31,3.938417434692383
832,8,32,3.93735671043396
833,8,33,3.9362711906433105
834,8,34,3.9351978302001953
835,8,35,3.934542417526245
836,8,36,3.933891773223877
837,8,37,3.932823896408081
838,8,38,3.9317493438720703
839,8,39,3.931094169616699
840,8,40,3.9300053119659424
841,8,41,3.9293601512908936
842,8,42,3.9282798767089844
843,8,43,3.92720103263855
844,8,44,3.926119565963745
845,8,45,3.9250359535217285
846,8,46,3.923968553543091
847,8,47,3.922485589981079
848,8,48,3.9218297004699707
849,8,49,3.920767068862915
850,8,50,3.9197049140930176
851,8,51,3.917804479598999
852,8,52,3.9171483516693115
853,8,53,3.916503667831421
854,8,54,3.9158477783203125
855,8,55,3.9143624305725098
856,8,56,3.9137086868286133
857,8,57,3.913066864013672
858,8,58,3.912409543991089
859,8,59,3.911339282989502
860,8,60,3.9106924533843994
861,8,61,3.9100329875946045
862,8,62,3.90938401222229
863,8,63,3.908736228942871
864,8,64,3.9076600074768066
865,8,65,3.906585931777954
866,8,66,3.905935287475586
867,8,67,3.9048781394958496
868,8,68,3.9038140773773193
869,8,69,3.9019052982330322
870,8,70,3.9008374214172363
871,8,71,3.8993520736694336
872,8,72,3.8982837200164795
873,8,73,3.897627353668213
874,8,74,3.896979331970215
875,8,75,3.896332025527954
876,8,76,3.894437074661255
877,8,77,3.8933427333831787
878,8,78,3.8922717571258545
879,8,79,3.891629934310913
880,8,80,3.8905699253082275
881,8,81,3.8899242877960205
882,8,82,3.889277696609497
883,8,83,3.8886282444000244
884,8,84,3.8875536918640137
885,8,85,3.886906147003174
886,8,86,3.8862662315368652
887,8,87,3.8852016925811768
888,8,88,3.8828811645507812
889,8,89,3.881816864013672
890,8,90,3.8811662197113037
891,8,91,3.880105495452881
892,8,92,3.879035234451294
893,8,93,3.877542495727539
894,8,94,3.876897096633911
895,8,95,3.8758392333984375
896,8,96,3.874361515045166
897,8,97,3.873713731765747
898,8,98,3.8730599880218506
899,8,99,3.8724167346954346
900,9,0,3.9740493297576904
901,9,1,3.9733946323394775
902,9,2,3.9723153114318848
903,9,3,3.971654176712036
904,9,4,3.9684698581695557
905,9,5,3.9678099155426025
906,9,6,3.9667258262634277
907,9,7,3.9656426906585693
908,9,8,3.9649856090545654
909,9,9,3.9630746841430664
910,9,10,3.9619977474212646
911,9,11,3.9613490104675293
912,9,12,3.9598517417907715
913,9,13,3.958357334136963
914,9,14,3.9572880268096924
915,9,15,3.9557855129241943
916,9,16,3.95514178276062
917,9,17,3.954056978225708
918,9,18,3.9533987045288086
919,9,19,3.950644016265869
920,9,20,3.949570417404175
921,9,21,3.9485023021698
922,9,22,3.947004795074463
923,9,23,3.945920467376709
924,9,24,3.945276975631714
925,9,25,3.9446206092834473
926,9,26,3.9435439109802246
927,9,27,3.9428811073303223
928,9,28,3.941800832748413
929,9,29,3.941148042678833
930,9,30,3.9400720596313477
931,9,31,3.9385716915130615
932,9,32,3.9375112056732178
933,9,33,3.9364254474639893
934,9,34,3.935352325439453
935,9,35,3.934696674346924
936,9,36,3.9340462684631348
937,9,37,3.932978391647339
938,9,38,3.931903600692749
939,9,39,3.931248664855957
940,9,40,3.930159568786621
941,9,41,3.9295146465301514
942,9,42,3.928434371948242
943,9,43,3.9273555278778076
944,9,44,3.926274061203003
945,9,45,3.9251902103424072
946,9,46,3.9241230487823486
947,9,47,3.922639846801758
948,9,48,3.9219837188720703
949,9,49,3.920921564102173
950,9,50,3.9198591709136963
951,9,51,3.9179587364196777
952,9,52,3.917302370071411
953,9,53,3.9166579246520996
954,9,54,3.916002035140991
955,9,55,3.9145166873931885
956,9,56,3.913862943649292
957,9,57,3.9132211208343506
958,9,58,3.9125635623931885
959,9,59,3.9114935398101807
