,edges,metagrad
883,13947,7.668483158340678e-05
884,83161,7.665451994398609e-05
885,105295,7.66512457630597e-05
886,151687,7.664392614969984e-05
887,122756,7.661285053472966e-05
888,88271,7.659093535039574e-05
889,151587,7.656179514015093e-05
890,111999,7.651870691915974e-05
891,75806,7.650248153368011e-05
892,137109,7.649057079106569e-05
893,144131,7.648768223589286e-05
894,195780,7.647833263035864e-05
895,15206,7.643237040610984e-05
896,108035,7.64231153880246e-05
897,160489,7.639948307769373e-05
898,121449,7.638349052285776e-05
899,59084,7.635953079443425e-05
900,147289,7.634580106241629e-05
901,16223,7.633030327269807e-05
902,76402,7.62852723710239e-05
903,19260,7.626075966982171e-05
904,118937,7.621763506904244e-05
905,185016,7.62070994824171e-05
906,144281,7.619945972692221e-05
907,17203,7.619701500516385e-05
908,46547,7.618554082000628e-05
909,179148,7.616828224854544e-05
910,5218,7.616143557243049e-05
911,8911,7.614691276103258e-05
912,131868,7.614673086209223e-05
913,145953,7.611099863424897e-05
914,100103,7.61091141612269e-05
915,66159,7.604472193634138e-05
916,102569,7.598628144478425e-05
917,33433,7.597610965603963e-05
918,190872,7.595921488245949e-05
919,182869,7.593306509079412e-05
920,180559,7.654345972696319e-05
921,25748,7.592806650791317e-05
922,158975,7.592107431264594e-05
923,24939,7.591449684696272e-05
924,176196,7.59142785682343e-05
925,64588,7.590370660182089e-05
926,124191,7.587291474919766e-05
927,108801,7.58699607104063e-05
928,95370,7.586938590975478e-05
929,123745,7.586916035506874e-05
930,150355,7.585390994790941e-05
931,23534,7.584966806462035e-05
932,97486,7.584054401377216e-05
933,89603,7.580321107525378e-05
934,72950,7.577773794764653e-05
935,61749,7.577721407869831e-05
936,178080,7.577263022540137e-05
937,180790,7.575067138532177e-05
938,17849,7.572860340587795e-05
939,83599,7.568496948806569e-05
940,173635,7.56685622036457e-05
941,142211,7.566603744635358e-05
942,148669,7.565490523120388e-05
943,184821,7.564878615085036e-05
944,39880,7.564674888271838e-05
945,36467,7.562544487882406e-05
946,105916,7.56188019295223e-05
947,83849,7.561776146758348e-05
948,30344,7.56073568481952e-05
949,118099,7.558229117421433e-05
950,56341,7.557870412711054e-05
951,65309,7.557459321105853e-05
952,118859,7.553633622592315e-05
953,73901,7.551709859399125e-05
954,2781,7.547879795311019e-05
955,6845,7.545492553617805e-05
956,178176,7.543660467490554e-05
957,142789,7.543391257058829e-05
958,187314,7.542924140579998e-05
959,151389,7.542878302047029e-05
960,127291,7.538498903159052e-05
961,165292,7.537934288848191e-05
962,8826,7.537739293184131e-05
963,36012,7.535483746323735e-05
964,72797,7.532163726864383e-05
965,105770,7.53069034544751e-05
966,43076,7.527405250584707e-05
967,93387,7.525669934693724e-05
968,61958,7.525619730586186e-05
969,177547,7.524769171141088e-05
970,199154,7.523914973717183e-05
971,191167,7.520364306401461e-05
972,183421,7.519341306760907e-05
973,104788,7.518473285017535e-05
974,55094,7.51804982428439e-05
975,129396,7.51688057789579e-05
976,6089,7.515975448768586e-05
977,137354,7.513030141126364e-05
978,111536,7.513319724239409e-05
979,97705,7.511162402806804e-05
980,6074,7.51026818761602e-05
981,135724,7.510119758080691e-05
982,196854,7.509685383411124e-05
983,97680,7.507370901294053e-05
984,91189,7.507255213567987e-05
985,64424,7.506186375394464e-05
986,125199,7.505868416046724e-05
987,141207,7.504025415983051e-05
988,26335,7.502587686758488e-05
989,51504,7.50115214032121e-05
990,122811,7.501026266254485e-05
991,126725,7.50101389712654e-05
992,93035,7.499358616769314e-05
993,91343,7.499180355807766e-05
994,59462,7.49734608689323e-05
995,94253,7.496767648262903e-05
996,41901,7.496690523112193e-05
997,92450,7.495143654523417e-05
998,64064,7.493268640246242e-05
999,185494,7.493029261240736e-05
