,edges,metagrad,attacker_accuracy_before,attacker_accuracy_after,eval_accuracy_before,eval_accuracy_after,attacker_loss_before,attacker_loss_after,eval_loss_before,eval_loss_after
390,101938,2.339830643904861e-06,0.4979249835014343,0.49889788031578064,0.49771997332572937,0.4977055490016937,0.7034176588058472,0.7029018402099609,4.006958484649658,4.008273124694824
391,146330,2.3398267785523785e-06,0.4979199767112732,0.4988953471183777,0.4977249801158905,0.4977080225944519,0.7034199833869934,0.7029029130935669,4.006923198699951,4.008256912231445
392,48077,2.339283355468069e-06,0.49791499972343445,0.49889281392097473,0.49772998690605164,0.49771052598953247,0.7034223079681396,0.7029040455818176,4.006922245025635,4.008273124694824
393,92093,2.3389466150547378e-06,0.4979099929332733,0.49889031052589417,0.49773499369621277,0.49771299958229065,0.7034246921539307,0.7029051184654236,4.006903171539307,4.008273601531982
394,100509,2.3377563138637925e-06,0.4979049861431122,0.4988877773284912,0.49772998690605164,0.4977104663848877,0.7034270167350769,0.7029061913490295,4.007009983062744,4.008293628692627
395,70053,2.3370910184894456e-06,0.49789997935295105,0.49888530373573303,0.49773499369621277,0.49771299958229065,0.7034292817115784,0.7029072642326355,4.0070085525512695,4.008309841156006
396,159949,2.336664465474314e-06,0.4978949725627899,0.49888280034065247,0.49772998690605164,0.4977104663848877,0.7034316062927246,0.7029083371162415,4.007017612457275,4.008328914642334
397,12100,2.3360439627140295e-06,0.49788999557495117,0.4988802671432495,0.49773499369621277,0.49771296977996826,0.7034339904785156,0.7029094099998474,4.0069804191589355,4.0083112716674805
398,22338,2.3358768430625787e-06,0.49788498878479004,0.49887776374816895,0.49772998690605164,0.4977104365825653,0.7034363150596619,0.7029104828834534,4.007000923156738,4.008331298828125
399,52320,2.335211092940881e-06,0.4978799819946289,0.498875230550766,0.4977249801158905,0.49770790338516235,0.7034386396408081,0.7029115557670593,4.007076263427734,4.008350849151611
400,32582,2.3344471173913917e-06,0.4978749752044678,0.4988727569580078,0.49772998690605164,0.4977104365825653,0.7034410238265991,0.7029126286506653,4.007061004638672,4.008355617523193
401,55207,2.334021019123611e-06,0.49786999821662903,0.49887025356292725,0.49773499369621277,0.4977129101753235,0.7034433484077454,0.7029137015342712,4.007023334503174,4.00833797454834
402,170773,2.333699967493885e-06,0.4978649914264679,0.4988677203655243,0.4977400004863739,0.49771541357040405,0.7034456729888916,0.702914834022522,4.007021427154541,4.008354187011719
403,30380,2.3336597223533317e-06,0.49785998463630676,0.4988652169704437,0.49774497747421265,0.49771788716316223,0.7034480571746826,0.7029159069061279,4.006959438323975,4.008311748504639
404,128405,2.333491011086153e-06,0.49785497784614563,0.49886268377304077,0.4977400004863739,0.4977153539657593,0.7034503221511841,0.7029169797897339,4.006985187530518,4.008331775665283
405,194882,2.3333830085903173e-06,0.4978500008583069,0.4988602101802826,0.49774497747421265,0.49771788716316223,0.7034526467323303,0.7029181122779846,4.006967544555664,4.008335113525391
406,109726,2.332977601327002e-06,0.49784499406814575,0.49885767698287964,0.4977400004863739,0.49771538376808167,0.7034549117088318,0.7029191851615906,4.006992816925049,4.008355140686035
407,75015,2.332873918931e-06,0.4978399872779846,0.4988551735877991,0.49773499369621277,0.4977128505706787,0.703457236289978,0.7029203176498413,4.00702428817749,4.00837516784668
408,187901,2.332245458092075e-06,0.4978349804878235,0.4988526403903961,0.49772998690605164,0.49771031737327576,0.703459620475769,0.7029212713241577,4.007072448730469,4.008395195007324
409,193106,2.3317975319514517e-06,0.49782997369766235,0.49885013699531555,0.49773499369621277,0.4977128207683563,0.7034619450569153,0.7029224038124084,4.0070576667785645,4.008399963378906
410,176465,2.3316313217947027e-06,0.4978249967098236,0.4988476634025574,0.49772998690605164,0.49771031737327576,0.7034642696380615,0.7029235363006592,4.007094383239746,4.008420467376709
411,17838,2.3302527552004904e-06,0.4978199899196625,0.4988451302051544,0.49773499369621277,0.4977128207683563,0.7034665942192078,0.7029245495796204,4.007022857666016,4.008368968963623
412,15623,2.330159759367234e-06,0.49781498312950134,0.49884262681007385,0.4977400004863739,0.4977152943611145,0.7034688591957092,0.7029256820678711,4.007012844085693,4.008378028869629
413,136328,2.3299594431591686e-06,0.4978099763393402,0.4988400936126709,0.49774497747421265,0.4977177679538727,0.7034712433815002,0.7029266953468323,4.006978988647461,4.008364200592041
414,92720,2.329682729396154e-06,0.49780499935150146,0.49883759021759033,0.4977400004863739,0.4977152645587921,0.7034735679626465,0.702927827835083,4.007043361663818,4.008384704589844
415,119766,2.329572907910915e-06,0.49779999256134033,0.49883508682250977,0.49774497747421265,0.49771779775619507,0.7034758925437927,0.702928900718689,4.006998538970947,4.008359432220459
416,15390,2.3292602691071806e-06,0.4977949857711792,0.4988325834274292,0.4977400004863739,0.4977152645587921,0.7034782767295837,0.7029299736022949,4.007010459899902,4.008378982543945
417,20058,2.329029712200281e-06,0.49778997898101807,0.49883005023002625,0.49773499369621277,0.49771273136138916,0.70348060131073,0.7029311060905457,4.00701904296875,4.008398056030273
418,148669,2.3289417185878847e-06,0.4977850019931793,0.4988275468349457,0.49772998690605164,0.4977101981639862,0.7034829258918762,0.7029320597648621,4.00704288482666,4.008418560028076
419,171206,2.328835762455128e-06,0.4977799952030182,0.4988250136375427,0.49773499369621277,0.4977127015590668,0.7034853100776672,0.7029332518577576,4.007040023803711,4.0084333419799805
420,187160,2.3286891064344672e-06,0.49777498841285706,0.49882254004478455,0.4977400004863739,0.49771520495414734,0.7034876346588135,0.7029343247413635,4.007028579711914,4.00844144821167
421,109326,2.3286008854483953e-06,0.4977699816226959,0.498820036649704,0.49773499369621277,0.4977127015590668,0.7034898996353149,0.7029353976249695,4.007122039794922,4.0084614753723145
422,56797,2.32852630688285e-06,0.4977649748325348,0.498817503452301,0.49772998690605164,0.4977101683616638,0.7034922242164612,0.7029364705085754,4.007162094116211,4.008481502532959
423,169742,2.328160690012737e-06,0.49775999784469604,0.49881497025489807,0.49773499369621277,0.497712641954422,0.7034944891929626,0.7029375433921814,4.007142066955566,4.008481502532959
424,184553,2.327842594240792e-06,0.4977549910545349,0.4988124668598175,0.49772998690605164,0.49771013855934143,0.7034968733787537,0.7029386162757874,4.007208824157715,4.0085015296936035
425,167302,2.3277889340533875e-06,0.4977499842643738,0.4988099932670593,0.4977249801158905,0.49770763516426086,0.7034991979598999,0.7029398083686829,4.007256984710693,4.008522033691406
426,129548,2.327609081476112e-06,0.49774497747421265,0.49880746006965637,0.49772998690605164,0.49771013855934143,0.7035015225410461,0.7029407620429993,4.007204532623291,4.00848913192749
427,42289,2.3266825337486807e-06,0.4977400004863739,0.4988049566745758,0.49773499369621277,0.4977126121520996,0.7035039067268372,0.70294189453125,4.0071587562561035,4.008462905883789
428,149550,2.326246203665505e-06,0.49773499369621277,0.49880242347717285,0.49772998690605164,0.49771007895469666,0.7035062313079834,0.702942967414856,4.007205963134766,4.008482933044434
429,196137,2.325752120668767e-06,0.49772998690605164,0.4987998902797699,0.49773499369621277,0.4977125823497772,0.7035084962844849,0.7029440402984619,4.007201194763184,4.0084967613220215
430,119098,2.325621835552738e-06,0.4977249801158905,0.4987974166870117,0.49772998690605164,0.49771007895469666,0.7035108208656311,0.7029451131820679,4.007233142852783,4.008517265319824
431,112847,2.325558625670965e-06,0.49771997332572937,0.49879491329193115,0.49773499369621277,0.4977125823497772,0.7035132050514221,0.7029461860656738,4.007211685180664,4.00851583480835
432,121230,2.324946763110347e-06,0.4977149963378906,0.4987923800945282,0.4977400004863739,0.4977150559425354,0.7035155296325684,0.7029472589492798,4.007193088531494,4.008516788482666
433,86276,2.3246043383551296e-06,0.4977099895477295,0.49878987669944763,0.49774497747421265,0.4977175295352936,0.7035178542137146,0.7029483318328857,4.007148742675781,4.008493423461914
434,160665,2.3242250790644903e-06,0.49770498275756836,0.49878737330436707,0.4977400004863739,0.4977150559425354,0.7035201191902161,0.7029494643211365,4.007249355316162,4.008513450622559
435,170449,2.3242200768436305e-06,0.4976999759674072,0.4987848699092865,0.49774497747421265,0.49771755933761597,0.7035225033760071,0.7029504776000977,4.00722074508667,4.008504390716553
436,90983,2.323669377801707e-06,0.4976949989795685,0.49878233671188354,0.4977499842643738,0.49772003293037415,0.7035248279571533,0.7029515504837036,4.007193565368652,4.00849723815918
437,12219,2.323659600733663e-06,0.49768999218940735,0.498779833316803,0.4977549910545349,0.4977225065231323,0.7035271525382996,0.7029526829719543,4.007148742675781,4.008471965789795
438,96572,2.3230140868690796e-06,0.4976849853992462,0.4987773001194,0.49775999784469604,0.4977250099182129,0.703529417514801,0.7029537558555603,4.0071330070495605,4.008476734161377
439,106296,2.322658701814362e-06,0.4976799786090851,0.49877482652664185,0.4977549910545349,0.4977225065231323,0.703531801700592,0.702954888343811,4.0071797370910645,4.0084967613220215
440,158385,2.322193040527054e-06,0.49767500162124634,0.4987722933292389,0.49775999784469604,0.4977250099182129,0.7035341262817383,0.7029559016227722,4.007111549377441,4.008448600769043
441,1873,2.3221502942760708e-06,0.4976699948310852,0.4987697899341583,0.4977549910545349,0.49772247672080994,0.7035364508628845,0.7029569745063782,4.007122039794922,4.008468151092529
442,51632,2.321468173249741e-06,0.4976649880409241,0.49876725673675537,0.4977499842643738,0.497719943523407,0.703538715839386,0.7029580473899841,4.007174491882324,4.008488178253174
443,177793,2.3213499389385106e-06,0.49765998125076294,0.4987647831439972,0.49774497747421265,0.4977174699306488,0.703541100025177,0.7029591202735901,4.0072340965271,4.008508205413818
444,34070,2.3212471660372103e-06,0.4976549744606018,0.49876224994659424,0.4977400004863739,0.49771493673324585,0.7035434246063232,0.7029602527618408,4.007279396057129,4.008528232574463
445,189569,2.321222382306587e-06,0.49764999747276306,0.49875974655151367,0.49773499369621277,0.4977124035358429,0.7035457491874695,0.702961266040802,4.007295608520508,4.008548259735107
446,95557,2.3211789539345773e-06,0.49764499068260193,0.4987572133541107,0.4977400004863739,0.49771490693092346,0.703548014163971,0.7029624581336975,4.007235050201416,4.00850772857666
447,112402,2.3210707240650663e-06,0.4976399838924408,0.49875470995903015,0.49773499369621277,0.4977123737335205,0.703550398349762,0.7029634118080139,4.007270336151123,4.008527755737305
448,47289,2.320956582479994e-06,0.49763497710227966,0.498752236366272,0.4977400004863739,0.49771490693092346,0.7035527229309082,0.7029644846916199,4.007200717926025,4.008477687835693
449,81726,2.3208399397844914e-06,0.4976300001144409,0.498749703168869,0.49773499369621277,0.4977123737335205,0.7035550475120544,0.7029656767845154,4.007210731506348,4.00849723815918
450,9584,2.3206748664961196e-06,0.4976249933242798,0.49874716997146606,0.4977400004863739,0.4977148473262787,0.7035573124885559,0.7029666900634766,4.0071306228637695,4.008437156677246
451,35055,2.318442966497969e-06,0.49761998653411865,0.4987446665763855,0.49774497747421265,0.49771735072135925,0.7035596966743469,0.7029677629470825,4.007098197937012,4.008425235748291
452,52235,2.3184074962045997e-06,0.4976149797439575,0.4987421929836273,0.4977400004863739,0.4977148473262787,0.7035619616508484,0.7029688954353333,4.0071516036987305,4.008445739746094
453,127525,2.3179609343060292e-06,0.4976099729537964,0.49873965978622437,0.49773499369621277,0.4977123439311981,0.7035642862319946,0.7029699087142944,4.007177829742432,4.00846529006958
454,117684,2.317945018148748e-06,0.49760499596595764,0.4987371265888214,0.49772998690605164,0.49770981073379517,0.7035665512084961,0.7029710412025452,4.007185935974121,4.008484840393066
455,62553,2.3177342427516123e-06,0.4975999891757965,0.49873462319374084,0.4977249801158905,0.4977072775363922,0.7035688757896423,0.7029720544815063,4.007246017456055,4.008504390716553
456,91745,2.3175198293756694e-06,0.4975949823856354,0.4987320899963379,0.49771997332572937,0.49770474433898926,0.7035712599754333,0.7029731273651123,4.007279396057129,4.008524417877197
457,182359,2.3173481622507097e-06,0.49758997559547424,0.4987296164035797,0.4977149963378906,0.4977022707462311,0.7035735845565796,0.702974259853363,4.007364749908447,4.008544921875
458,34742,2.317002554264036e-06,0.4975849986076355,0.49872708320617676,0.49771997332572937,0.49770474433898926,0.703575849533081,0.7029752731323242,4.007347583770752,4.008547306060791
459,199940,2.315486653969856e-06,0.49757999181747437,0.4987245798110962,0.4977149963378906,0.4977022111415863,0.7035781741142273,0.7029763460159302,4.007351875305176,4.008565425872803
460,30821,2.3154309474193724e-06,0.49757498502731323,0.49872204661369324,0.49771997332572937,0.49770471453666687,0.7035804390907288,0.7029774785041809,4.0072760581970215,4.008508682250977
461,58518,2.315284064025036e-06,0.4975699782371521,0.49871957302093506,0.4977249801158905,0.4977072477340698,0.7035828232765198,0.7029784917831421,4.0072503089904785,4.0085039138793945
462,87707,2.314152879989706e-06,0.49756500124931335,0.4987170398235321,0.49772998690605164,0.497709721326828,0.703585147857666,0.7029796838760376,4.007228851318359,4.008502006530762
463,8629,2.3140758003137307e-06,0.4975599944591522,0.49871453642845154,0.4977249801158905,0.49770718812942505,0.7035874724388123,0.7029806971549988,4.00723123550415,4.008519649505615
464,80443,2.3134628008847358e-06,0.4975549876689911,0.4987120032310486,0.49771997332572937,0.4977046549320221,0.7035897374153137,0.7029817700386047,4.007239818572998,4.008538722991943
465,131985,2.3134016373660415e-06,0.49754998087882996,0.49870947003364563,0.4977149963378906,0.49770212173461914,0.70359206199646,0.7029828429222107,4.00726842880249,4.008558750152588
466,104664,2.3132774913392495e-06,0.4975449740886688,0.49870699644088745,0.4977099895477295,0.49769964814186096,0.7035943865776062,0.7029839158058167,4.007290363311768,4.008579254150391
467,7510,2.3129241526476108e-06,0.4975399971008301,0.4987044632434845,0.4977149963378906,0.49770212173461914,0.7035967111587524,0.7029849886894226,4.007269382476807,4.008578300476074
468,89671,2.3112413600756554e-06,0.49753499031066895,0.49870195984840393,0.49771997332572937,0.4977046251296997,0.7035990357398987,0.7029860615730286,4.007265090942383,4.008592128753662
469,114408,2.310093577762018e-06,0.4975299835205078,0.498699426651001,0.4977149963378906,0.49770209193229675,0.7036013007164001,0.7029871344566345,4.007267475128174,4.008609294891357
470,184625,2.309500587216462e-06,0.4975249767303467,0.4986969530582428,0.49771997332572937,0.4977046251296997,0.7036036252975464,0.7029882669448853,4.007241249084473,4.008602619171143
471,22341,2.3094778498489177e-06,0.49751999974250793,0.49869441986083984,0.4977249801158905,0.4977070987224579,0.7036060094833374,0.7029892802238464,4.007205486297607,4.008587837219238
472,197537,2.3088191483111586e-06,0.4975149929523468,0.4986919164657593,0.49771997332572937,0.49770456552505493,0.7036082744598389,0.7029903531074524,4.007247447967529,4.008607864379883
473,77355,2.3074990167515352e-06,0.49750998616218567,0.4986893832683563,0.4977149963378906,0.49770206212997437,0.7036105394363403,0.7029913663864136,4.007302284240723,4.008627891540527
474,92632,2.3073241663951194e-06,0.49750497937202454,0.49868690967559814,0.49771997332572937,0.49770456552505493,0.7036128640174866,0.7029924988746643,4.007269382476807,4.008615493774414
475,55258,2.3065997538651573e-06,0.4974999725818634,0.4986843764781952,0.4977249801158905,0.4977070689201355,0.7036151885986328,0.702993631362915,4.007256031036377,4.008621692657471
476,185495,2.3062802938511595e-06,0.49749499559402466,0.4986818730831146,0.49771997332572937,0.49770453572273254,0.7036174535751343,0.702994704246521,4.007331371307373,4.008641719818115
477,190349,2.3051056814438198e-06,0.4974899888038635,0.49867933988571167,0.4977249801158905,0.4977070093154907,0.7036198377609253,0.7029956579208374,4.007294178009033,4.008625030517578
478,100843,2.305061570950784e-06,0.4974849820137024,0.4986768662929535,0.49772998690605164,0.4977095425128937,0.7036221027374268,0.7029968500137329,4.00724983215332,4.008600234985352
479,117099,2.303981318618753e-06,0.49747997522354126,0.49867433309555054,0.4977249801158905,0.4977070093154907,0.703624427318573,0.7029979228973389,4.007291316986084,4.008620262145996
480,187094,2.3036830043565715e-06,0.4974749982357025,0.4986717998981476,0.49772998690605164,0.4977095127105713,0.7036266922950745,0.7029989361763,4.007281303405762,4.008630275726318
481,182176,2.3032321223581675e-06,0.4974699914455414,0.498669296503067,0.49773499369621277,0.49771198630332947,0.7036289572715759,0.703000009059906,4.007269382476807,4.008637428283691
482,50807,2.303121618751902e-06,0.49746498465538025,0.49866682291030884,0.4977400004863739,0.4977145195007324,0.7036312818527222,0.7030011415481567,4.007246971130371,4.0086350440979
483,151629,2.302975872225943e-06,0.4974599778652191,0.4986642897129059,0.49773499369621277,0.49771198630332947,0.7036336660385132,0.7030021548271179,4.007265090942383,4.008655548095703
484,147966,2.3028330815577647e-06,0.49745500087738037,0.49866175651550293,0.4977400004863739,0.49771445989608765,0.7036359310150146,0.7030032277107239,4.006764888763428,4.00817346572876
485,66920,2.3023651465337025e-06,0.49744999408721924,0.4986592233181,0.49774497747421265,0.4977169632911682,0.7036382555961609,0.7030043005943298,4.006691932678223,4.008120536804199
486,81961,2.302207349202945e-06,0.4974449872970581,0.4986567199230194,0.4977499842643738,0.4977194368839264,0.7036405205726624,0.7030053734779358,4.006659984588623,4.008108139038086
487,22555,2.301872427779017e-06,0.497439980506897,0.49865424633026123,0.49774497747421265,0.4977169632911682,0.7036428451538086,0.7030064463615417,4.006660461425781,4.008126258850098
488,35734,2.301705762874917e-06,0.49743497371673584,0.4986517131328583,0.4977499842643738,0.4977194368839264,0.7036451101303101,0.7030075192451477,4.006660461425781,4.008142471313477
489,82504,2.3015618353383616e-06,0.4974299967288971,0.4986491799354553,0.49774497747421265,0.49771690368652344,0.7036473751068115,0.7030085325241089,4.006669044494629,4.008161544799805
490,80508,2.301291260664584e-06,0.49742498993873596,0.49864667654037476,0.4977400004863739,0.4977143704891205,0.7036497592926025,0.7030096650123596,4.006673812866211,4.008179664611816
491,146365,2.3011314169707475e-06,0.49741998314857483,0.4986441731452942,0.49774497747421265,0.49771690368652344,0.703652024269104,0.7030107378959656,4.006649971008301,4.008176326751709
492,88023,2.300923370057717e-06,0.4974149763584137,0.4986416697502136,0.4977499842643738,0.4977193772792816,0.7036543488502502,0.7030118107795715,4.00663423538208,4.008180618286133
493,162580,2.300863798154751e-06,0.49740999937057495,0.49863913655281067,0.4977549910545349,0.4977218806743622,0.7036566138267517,0.7030128836631775,4.006621837615967,4.008187770843506
494,22453,2.300694632140221e-06,0.4974049925804138,0.4986366033554077,0.49775999784469604,0.49772435426712036,0.7036588788032532,0.7030138969421387,4.006549835205078,4.0081353187561035
495,42597,2.3006830360827735e-06,0.4973999857902527,0.49863412976264954,0.4977649748325348,0.4977268874645233,0.7036612033843994,0.7030149698257446,4.006521224975586,4.008127212524414
496,83411,2.300608457517228e-06,0.49739497900009155,0.4986315965652466,0.49775999784469604,0.49772435426712036,0.7036635875701904,0.7030161619186401,4.006566047668457,4.008147716522217
497,96290,2.3005234197626123e-06,0.4973900020122528,0.498629093170166,0.4977549910545349,0.4977218210697174,0.7036658525466919,0.7030171155929565,4.0065693855285645,4.00816535949707
498,89201,2.300179630765342e-06,0.4973849952220917,0.49862655997276306,0.4977499842643738,0.49771928787231445,0.7036681175231934,0.7030182480812073,4.006595134735107,4.008185386657715
499,142954,2.3001618956186576e-06,0.49737998843193054,0.4986240863800049,0.49774497747421265,0.4977168142795563,0.7036704421043396,0.703019380569458,4.006691932678223,4.008205413818359
500,17885,2.3000766304903664e-06,0.4973749816417694,0.49862155318260193,0.4977400004863739,0.4977142810821533,0.7036727070808411,0.703020453453064,4.006704330444336,4.008224964141846
501,46382,2.299772177138948e-06,0.4973699748516083,0.498619019985199,0.49773499369621277,0.49771174788475037,0.7036750316619873,0.7030214667320251,4.006716728210449,4.008244514465332
502,20706,2.2997699034021934e-06,0.49736499786376953,0.4986165165901184,0.4977400004863739,0.49771425127983093,0.7036772966384888,0.7030225396156311,4.006669044494629,4.008216857910156
503,143250,2.299697371199727e-06,0.4973599910736084,0.49861401319503784,0.49774497747421265,0.4977167844772339,0.7036796808242798,0.7030236124992371,4.006169319152832,4.0077362060546875
504,6254,2.298988420079695e-06,0.49735498428344727,0.4986115097999573,0.4977400004863739,0.49771425127983093,0.7036819458007812,0.703024685382843,4.0061798095703125,4.007755279541016
505,169227,2.2988665477896575e-06,0.49734997749328613,0.4986089766025543,0.49773499369621277,0.497711718082428,0.7036842703819275,0.703025758266449,4.006185054779053,4.0077738761901855
506,134244,2.298663730471162e-06,0.4973450005054474,0.49860644340515137,0.4977400004863739,0.49771419167518616,0.703686535358429,0.7030267715454102,4.006141662597656,4.007750511169434
507,91940,2.298509798492887e-06,0.49733999371528625,0.4986039698123932,0.49773499369621277,0.497711718082428,0.7036888599395752,0.7030279040336609,4.006166458129883,4.007771015167236
508,109149,2.298219897056697e-06,0.4973349869251251,0.49860143661499023,0.4977400004863739,0.49771419167518616,0.7036911249160767,0.7030289173126221,4.006142616271973,4.0077667236328125
509,64410,2.298093704666826e-06,0.497329980134964,0.49859893321990967,0.49774497747421265,0.49771666526794434,0.7036934494972229,0.7030300498008728,4.006093502044678,4.007737636566162
510,111473,2.298066647199448e-06,0.49732497334480286,0.4985964298248291,0.4977499842643738,0.4977191984653473,0.7036957740783691,0.7030311226844788,4.006060600280762,4.007724761962891
511,12398,2.297574155818438e-06,0.4973199963569641,0.49859392642974854,0.4977549910545349,0.49772170186042786,0.7036980390548706,0.7030321955680847,4.005986213684082,4.0076704025268555
512,69753,2.297362698300276e-06,0.497314989566803,0.4985913932323456,0.4977499842643738,0.4977191686630249,0.7037003040313721,0.7030332088470459,4.006009101867676,4.007690906524658
513,31899,2.2967706172494218e-06,0.49730998277664185,0.4985888600349426,0.4977549910545349,0.4977216422557831,0.7037026286125183,0.7030342817306519,4.005976676940918,4.0076775550842285
514,185451,2.296412731084274e-06,0.4973049759864807,0.49858638644218445,0.49775999784469604,0.49772417545318604,0.7037048935890198,0.7030354142189026,4.005927562713623,4.0076494216918945
515,72814,2.295625790793565e-06,0.49729999899864197,0.4985838532447815,0.4977549910545349,0.4977216422557831,0.703707218170166,0.7030364274978638,4.005972862243652,4.007668972015381
516,59496,2.2954361611482454e-06,0.49729499220848083,0.4985813498497009,0.49775999784469604,0.49772411584854126,0.7037095427513123,0.7030375003814697,4.00589656829834,4.007612705230713
517,70864,2.295061904078466e-06,0.4972899854183197,0.498578816652298,0.4977549910545349,0.4977215826511383,0.7037118077278137,0.7030385732650757,4.005903720855713,4.007631301879883
518,20921,2.295023932674667e-06,0.49728497862815857,0.4985763430595398,0.49775999784469604,0.49772411584854126,0.70371413230896,0.7030396461486816,4.005894660949707,4.0076422691345215
519,191396,2.295023477927316e-06,0.4972800016403198,0.49857380986213684,0.4977649748325348,0.4977266192436218,0.7037163972854614,0.7030407190322876,4.005881309509277,4.00764799118042
520,114761,2.2950093807594385e-06,0.4972749948501587,0.4985712766647339,0.49775999784469604,0.49772408604621887,0.7037187218666077,0.7030417919158936,4.005943298339844,4.0076680183410645
521,43633,2.2945318960410077e-06,0.49726998805999756,0.49856874346733093,0.4977549910545349,0.4977215528488159,0.7037209868431091,0.7030428051948547,4.005949974060059,4.007687091827393
522,135991,2.2943106614548014e-06,0.4972649812698364,0.49856626987457275,0.4977499842643738,0.49771904945373535,0.7037232518196106,0.7030439376831055,4.005969524383545,4.007707118988037
523,141221,2.294182650075527e-06,0.4972599744796753,0.4985637366771698,0.49774497747421265,0.4977165460586548,0.7037256360054016,0.7030450105667114,4.005984783172607,4.007727146148682
524,88779,2.2941146653465694e-06,0.49725499749183655,0.49856123328208923,0.4977499842643738,0.49771901965141296,0.7037279009819031,0.7030460834503174,4.005980491638184,4.0077409744262695
525,131794,2.2939525479159784e-06,0.4972499907016754,0.4985587000846863,0.4977549910545349,0.49772149324417114,0.7037301659584045,0.7030470371246338,4.005955219268799,4.007735252380371
526,40274,2.2937606445339043e-06,0.4972449839115143,0.4985562264919281,0.49775999784469604,0.4977240264415741,0.7037324905395508,0.7030481696128845,4.005932807922363,4.00773286819458
527,107388,2.293543502673856e-06,0.49723997712135315,0.49855369329452515,0.4977649748325348,0.4977265000343323,0.7037347555160522,0.7030492424964905,4.005911827087402,4.007732391357422
528,193925,2.2934596017876174e-06,0.4972350001335144,0.4985511600971222,0.4977699816226959,0.49772900342941284,0.7037370204925537,0.7030503153800964,4.005874156951904,4.007714748382568
529,18485,2.2932738374947803e-06,0.49722999334335327,0.49854862689971924,0.4977649748325348,0.4977264702320099,0.7037393450737,0.7030513882637024,4.005913734436035,4.007735252380371
530,101221,2.2931276362214703e-06,0.49722498655319214,0.49854615330696106,0.4977699816226959,0.49772900342941284,0.703741729259491,0.7030524611473083,4.005908489227295,4.007748603820801
531,152000,2.2929373244551243e-06,0.497219979763031,0.4985436201095581,0.49777498841285706,0.497731477022171,0.7037439942359924,0.7030535340309143,4.005896091461182,4.007755756378174
532,172259,2.2927838472242e-06,0.4972149729728699,0.49854111671447754,0.4977699816226959,0.49772894382476807,0.7037462592124939,0.703054666519165,4.005928039550781,4.007775783538818
533,194462,2.292657654834329e-06,0.49720999598503113,0.498538613319397,0.49777498841285706,0.497731477022171,0.7037485837936401,0.7030556797981262,4.005916595458984,4.007783889770508
534,100937,2.292616500199074e-06,0.49720498919487,0.4985361099243164,0.4977799952030182,0.4977339506149292,0.7037508487701416,0.7030567526817322,4.005905628204346,4.007791996002197
535,81427,2.2918261493032333e-06,0.49719998240470886,0.49853357672691345,0.4977850019931793,0.49773645401000977,0.7037531137466431,0.7030578851699829,4.005886077880859,4.0077924728393555
536,95683,2.291818873345619e-06,0.49719497561454773,0.4985310435295105,0.49778997898101807,0.49773892760276794,0.7037553787231445,0.7030588388442993,4.005835056304932,4.007761478424072
537,51985,2.291781356689171e-06,0.497189998626709,0.4985285699367523,0.4977949857711792,0.4977414608001709,0.703757643699646,0.7030600309371948,4.005810737609863,4.007757186889648
538,130316,2.2914573492016643e-06,0.49718499183654785,0.49852603673934937,0.49779999256134033,0.4977439343929291,0.7037599682807922,0.7030609846115112,4.005771160125732,4.007737636566162
539,142813,2.2906310732651036e-06,0.4971799850463867,0.4985235035419464,0.49780499935150146,0.49774640798568726,0.7037622332572937,0.7030620574951172,4.00569486618042,4.007681369781494
540,11892,2.289928943355335e-06,0.4971749782562256,0.49852100014686584,0.4978099763393402,0.4977489113807678,0.7037646174430847,0.7030630707740784,4.005692481994629,4.007696151733398
541,56518,2.289907342856168e-06,0.49717000126838684,0.4985184967517853,0.49781498312950134,0.4977514147758484,0.7037668824195862,0.7030642032623291,4.00563907623291,4.007663726806641
542,184414,2.289878239025711e-06,0.4971649944782257,0.4985159635543823,0.4978199899196625,0.49775391817092896,0.7037691473960876,0.7030653357505798,4.0055766105651855,4.0076212882995605
543,86607,2.289868007210316e-06,0.4971599876880646,0.49851346015930176,0.4978249967098236,0.49775639176368713,0.7037714123725891,0.7030662894248962,4.005575656890869,4.007637023925781
544,53820,2.2897531835042173e-06,0.49715498089790344,0.4985109567642212,0.4978199899196625,0.49775391817092896,0.7037737369537354,0.703067421913147,4.005594253540039,4.007657051086426
545,151500,2.2893491404829547e-06,0.4971499741077423,0.4985084533691406,0.4978249967098236,0.49775639176368713,0.7037760019302368,0.7030685544013977,4.005094051361084,4.007175922393799
546,160230,2.2891192656970816e-06,0.49714499711990356,0.49850592017173767,0.49782997369766235,0.4977588653564453,0.7037782669067383,0.7030695080757141,4.005093574523926,4.0071916580200195
547,96201,2.2890442323841853e-06,0.49713999032974243,0.4985033869743347,0.4978349804878235,0.4977613687515259,0.7037805318832397,0.7030705809593201,4.005058765411377,4.007177352905273
548,74804,2.2878864456288284e-06,0.4971349835395813,0.49850091338157654,0.4978399872779846,0.49776390194892883,0.703782856464386,0.7030717730522156,4.005038261413574,4.007176876068115
549,133123,2.2878029994899407e-06,0.49712997674942017,0.4984983801841736,0.49784499406814575,0.497766375541687,0.7037851214408875,0.703072726726532,4.004538059234619,4.006694793701172
550,84497,2.287298912051483e-06,0.4971249997615814,0.49849584698677063,0.4978399872779846,0.49776384234428406,0.7037875056266785,0.7030737996101379,4.004556655883789,4.006714820861816
