,perturbs,loss
84599,281,0.3098300099372864
84899,282,0.3098253607749939
85199,283,0.30982768535614014
85499,284,0.30982571840286255
85799,285,0.3098491430282593
86099,286,0.30986109375953674
86399,287,0.30985599756240845
86699,288,0.3098611831665039
86999,289,0.3098645508289337
87299,290,0.3098781108856201
87599,291,0.3099084496498108
87899,292,0.30990007519721985
88199,293,0.3098970353603363
88499,294,0.3098917007446289
88799,295,0.30988895893096924
89099,296,0.3098926544189453
89399,297,0.3098942041397095
89699,298,0.309891015291214
89999,299,0.3098946213722229
90299,300,0.3098827302455902
90599,301,0.30987057089805603
90899,302,0.3098672032356262
91199,303,0.3098733425140381
91499,304,0.30986833572387695
91799,305,0.3098638355731964
92099,306,0.30986812710762024
92399,307,0.3098919987678528
92699,308,0.30989915132522583
92999,309,0.30990153551101685
93299,310,0.30990543961524963
93599,311,0.3098897635936737
93899,312,0.3098844587802887
94199,313,0.30988600850105286
94499,314,0.3098931312561035
94799,315,0.3098984956741333
95099,316,0.30989915132522583
95399,317,0.309902161359787
95699,318,0.30990782380104065
95999,319,0.3099084496498108
96299,320,0.3099183738231659
96599,321,0.3099074363708496
96899,322,0.3099139928817749
97199,323,0.30990710854530334
97499,324,0.3098979592323303
97799,325,0.309908002614975
98099,326,0.30994367599487305
98399,327,0.3099334239959717
98699,328,0.3099113404750824
98999,329,0.3099205791950226
99299,330,0.3099167048931122
99599,331,0.3099152147769928
99899,332,0.3099207580089569
100199,333,0.30992597341537476
100499,334,0.3099277913570404
100799,335,0.309928297996521
101099,336,0.3099409341812134
101399,337,0.309942364692688
101699,338,0.30993086099624634
101999,339,0.30991920828819275
102299,340,0.3099115490913391
102599,341,0.3099159896373749
102899,342,0.30990803241729736
103199,343,0.30990347266197205
103499,344,0.3098922371864319
103799,345,0.3099055588245392
104099,346,0.30990079045295715
104399,347,0.30989500880241394
104699,348,0.31041714549064636
104999,349,0.3104199767112732
105299,350,0.3104129731655121
105599,351,0.31041473150253296
105899,352,0.31043344736099243
106199,353,0.3104574978351593
106499,354,0.31046128273010254
106799,355,0.3104678988456726
107099,356,0.3104783892631531
107399,357,0.3104865252971649
107699,358,0.31047460436820984
107999,359,0.31049299240112305
108299,360,0.31049853563308716
108599,361,0.3104856610298157
108899,362,0.3104921579360962
109199,363,0.31049057841300964
109499,364,0.3104884624481201
109799,365,0.3104842007160187
110099,366,0.3104885518550873
110399,367,0.31048840284347534
110699,368,0.31048235297203064
110999,369,0.31050458550453186
111299,370,0.3105211853981018
111599,371,0.31052759289741516
111899,372,0.31052568554878235
112199,373,0.31051796674728394
112499,374,0.3105205297470093
112799,375,0.31052809953689575
113099,376,0.31052640080451965
113399,377,0.3105131983757019
113699,378,0.31051069498062134
113999,379,0.3105141818523407
114299,380,0.31049108505249023
114599,381,0.3104950785636902
114899,382,0.3105306327342987
115199,383,0.31052088737487793
115499,384,0.3105422258377075
115799,385,0.31054604053497314
116099,386,0.3105490207672119
116399,387,0.31054458022117615
116699,388,0.31055670976638794
116999,389,0.310573548078537
117299,390,0.3105848729610443
117599,391,0.31056392192840576
117899,392,0.3105730414390564
118199,393,0.3105756342411041
118499,394,0.3105798661708832
118799,395,0.3105759918689728
119099,396,0.31057170033454895
119399,397,0.3105843663215637
119699,398,0.31059250235557556
119999,399,0.31058791279792786
120299,400,0.31062623858451843
120599,401,0.3106284737586975
120899,402,0.31063464283943176
121199,403,0.310636967420578
121499,404,0.31063467264175415
121799,405,0.31062278151512146
122099,406,0.310636430978775
122399,407,0.3106362223625183
122699,408,0.3106326162815094
122999,409,0.31064844131469727
123299,410,0.310636967420578
123599,411,0.310642808675766
123899,412,0.3106434643268585
124199,413,0.3106417953968048
124499,414,0.3106529712677002
124799,415,0.31065163016319275
125099,416,0.31066930294036865
125399,417,0.3106558620929718
125699,418,0.3106633126735687
125999,419,0.31066402792930603
126299,420,0.3106665313243866
126599,421,0.3106972277164459
126899,422,0.3107040524482727
127199,423,0.31069448590278625
127499,424,0.310703843832016
127799,425,0.3107163608074188
128099,426,0.3107149600982666
128399,427,0.3107738792896271
128699,428,0.31078171730041504
128999,429,0.31080326437950134
129299,430,0.3107989728450775
129599,431,0.3107960820198059
129899,432,0.3108024299144745
130199,433,0.3108012080192566
130499,434,0.3108004331588745
130799,435,0.3108038604259491
131099,436,0.3108005225658417
131399,437,0.31081244349479675
131699,438,0.3108130395412445
131999,439,0.3108054995536804
132299,440,0.3108024597167969
132599,441,0.31081604957580566
132899,442,0.3108167052268982
133199,443,0.31082072854042053
133499,444,0.3108152449131012
133799,445,0.3108101487159729
134099,446,0.3107967972755432
134399,447,0.31080931425094604
134699,448,0.3108130395412445
134999,449,0.310817152261734
135299,450,0.31082281470298767
135599,451,0.3108346164226532
135899,452,0.310830295085907
136199,453,0.3108377456665039
136499,454,0.3108481466770172
136799,455,0.3108540177345276
137099,456,0.310855507850647
137399,457,0.3108563721179962
137699,458,0.3108399212360382
137999,459,0.3108522295951843
138299,460,0.3108644187450409
138599,461,0.3108636438846588
138899,462,0.31086277961730957
139199,463,0.3108679950237274
139499,464,0.3108551502227783
139799,465,0.3108837604522705
140099,466,0.31088700890541077
140399,467,0.3108893632888794
140699,468,0.31092408299446106
140999,469,0.31092357635498047
141299,470,0.3109298348426819
141599,471,0.31094053387641907
141899,472,0.3109521269798279
142199,473,0.310947060585022
142499,474,0.310930460691452
142799,475,0.31093353033065796
143099,476,0.31094059348106384
143399,477,0.310949444770813
143699,478,0.3109460175037384
143999,479,0.31095191836357117
144299,480,0.31093403697013855
144599,481,0.3109342157840729
144899,482,0.3109384775161743
145199,483,0.3109326958656311
145499,484,0.31095075607299805
145799,485,0.3109548091888428
146099,486,0.31095099449157715
146399,487,0.31095391511917114
146699,488,0.3109759986400604
146999,489,0.3109796345233917
147299,490,0.3109733462333679
147599,491,0.3109775483608246
147899,492,0.3109729290008545
148199,493,0.31097474694252014
148499,494,0.31097492575645447
148799,495,0.3109886348247528
149099,496,0.31101536750793457
149399,497,0.3110297918319702
149699,498,0.3110331892967224
149999,499,0.3110411763191223
150299,500,0.31105154752731323
150599,501,0.31105607748031616
150899,502,0.3110511302947998
151199,503,0.311044842004776
151499,504,0.3110447824001312
151799,505,0.31103411316871643
152099,506,0.31102725863456726
152399,507,0.3110303282737732
152699,508,0.3110324740409851
152999,509,0.311037540435791
153299,510,0.3110348582267761
153599,511,0.3110352158546448
153899,512,0.3110314905643463
154199,513,0.31105726957321167
154499,514,0.311055988073349
154799,515,0.311048686504364
155099,516,0.31105127930641174
155399,517,0.31106433272361755
155699,518,0.31105485558509827
155999,519,0.3110719621181488
156299,520,0.3110712170600891
156599,521,0.31106504797935486
156899,522,0.3110550045967102
157199,523,0.3110570013523102
157499,524,0.31104692816734314
157799,525,0.3110474944114685
158099,526,0.3110407590866089
158399,527,0.3105040490627289
158699,528,0.3105299472808838
158999,529,0.3105331063270569
159299,530,0.31053420901298523
159599,531,0.3105359673500061
159899,532,0.31050828099250793
160199,533,0.31049978733062744
160499,534,0.3105236291885376
160799,535,0.31051185727119446
161099,536,0.3105117976665497
161399,537,0.3105100691318512
161699,538,0.31050407886505127
161999,539,0.3105038106441498
162299,540,0.3104995787143707
162599,541,0.3105192184448242
162899,542,0.31052082777023315
163199,543,0.31051814556121826
163499,544,0.31052032113075256
163799,545,0.3105379045009613
164099,546,0.31053444743156433
164399,547,0.3105701804161072
164699,548,0.31056252121925354
164999,549,0.3105793595314026
165299,550,0.3105712831020355
165599,551,0.3105802536010742
165899,552,0.31058192253112793
166199,553,0.31057509779930115
166499,554,0.31056755781173706
166799,555,0.3105665445327759
167099,556,0.3105696439743042
167399,557,0.3105747401714325
167699,558,0.3105739653110504
167999,559,0.3105596899986267
168299,560,0.3105596601963043
168599,561,0.3105596601963043
168899,562,0.3105684816837311
169199,563,0.3105475604534149
169499,564,0.3105737566947937
169799,565,0.31057292222976685
170099,566,0.31058576703071594
170399,567,0.31061822175979614
170699,568,0.3106206953525543
170999,569,0.3106369078159332
171299,570,0.31062182784080505
171599,571,0.31063392758369446
171899,572,0.31063053011894226
172199,573,0.31065332889556885
172499,574,0.31066837906837463
172799,575,0.31067466735839844
173099,576,0.3106706440448761
173399,577,0.31065690517425537
173699,578,0.31066709756851196
173999,579,0.3106621205806732
174299,580,0.3106859624385834
174599,581,0.31068792939186096
174899,582,0.310709148645401
175199,583,0.31071004271507263
175499,584,0.3107087314128876
175799,585,0.31070929765701294
