,edges,metagrad,accuracy
2578,100590,4.343788168625906e-05,0.8418349623680115
2579,141609,4.341596650192514e-05,0.841854989528656
2580,193856,4.342304600868374e-05,0.8418499827384949
2581,142576,4.341932071838528e-05,0.8418200016021729
2582,7386,4.340828672866337e-05,0.8418099880218506
2583,125508,4.3399122660048306e-05,0.8418149948120117
2584,132495,4.338423605076969e-05,0.8418200016021729
2585,28329,4.338608050602488e-05,0.841789960861206
2586,159171,4.4484881073003635e-05,0.8417800068855286
2587,192273,4.420177356223576e-05,0.8417949676513672
2588,35836,4.3357194954296574e-05,0.841789960861206
2589,123312,4.371933391666971e-05,0.8417999744415283
2590,163602,4.347964204498567e-05,0.841759979724884
2591,14751,4.35864640166983e-05,0.8417499661445618
2592,78069,4.335635094321333e-05,0.8417699933052063
2593,30519,4.489560888032429e-05,0.8417199850082397
2594,131837,4.3435273255454376e-05,0.8417949676513672
2595,1701,4.335098128649406e-05,0.8417699933052063
2596,32678,4.335090488893911e-05,0.8417849540710449
2597,104691,4.3333926441846415e-05,0.8417949676513672
2598,194385,4.332276148488745e-05,0.8418049812316895
2599,50354,4.332208482082933e-05,0.8418200016021729
2600,134206,4.480523421079852e-05,0.8417849540710449
2601,199844,4.330938827479258e-05,0.8418149948120117
2602,42336,4.328225622884929e-05,0.8417949676513672
2603,9637,4.33027817052789e-05,0.8417750000953674
2604,30201,4.338807048043236e-05,0.8417699933052063
2605,22932,4.329280636738986e-05,0.8417549729347229
2606,83254,4.330115552875213e-05,0.841759979724884
2607,34382,4.3283289414830506e-05,0.8417149782180786
2608,191154,4.3270905734971166e-05,0.8416749835014343
2609,81897,4.326539419707842e-05,0.8416949510574341
2610,132745,4.3249616282992065e-05,0.8416599631309509
2611,73624,4.32564047514461e-05,0.8416149616241455
2612,144804,4.3315088987583295e-05,0.8416199684143066
2613,182479,4.3247175199212506e-05,0.8415549993515015
2614,115170,4.542086026049219e-05,0.8415499925613403
2615,120029,4.382417682791129e-05,0.8414999842643738
2616,24355,4.39127252320759e-05,0.8415399789810181
2617,25748,4.331393211032264e-05,0.8414749503135681
2618,192986,4.351614188635722e-05,0.8414700031280518
2619,176196,4.3273594201309606e-05,0.8414449691772461
2620,60114,4.32530723628588e-05,0.8414849638938904
2621,21025,4.323497705627233e-05,0.8414799571037292
2622,104584,4.322027234593406e-05,0.8414099812507629
2623,10260,4.3210136936977506e-05,0.8413949608802795
2624,125296,4.32105443906039e-05,0.8413999676704407
2625,84502,4.3232153984718025e-05,0.8413999676704407
2626,141217,4.464001540327445e-05,0.8414349555969238
2627,32928,4.322033782955259e-05,0.8414049744606018
2628,92646,4.320805601309985e-05,0.8413899540901184
2629,114626,4.325252302805893e-05,0.8413999676704407
2630,94369,4.3232641473878175e-05,0.8414049744606018
2631,121483,4.318849460105412e-05,0.8414749503135681
2632,108208,4.316287231631577e-05,0.8414449691772461
2633,56482,4.315708065405488e-05,0.8414749503135681
2634,36581,4.447159153642133e-05,0.841439962387085
2635,57329,4.6648838178953156e-05,0.8414099812507629
2636,193730,4.498095950111747e-05,0.8414149880409241
2637,176626,4.3734064092859626e-05,0.8413999676704407
2638,54064,4.455140151549131e-05,0.8413749933242798
2639,72977,4.3464209738885984e-05,0.8413599729537964
2640,38461,4.3197629565838724e-05,0.8413649797439575
2641,169990,4.31860244134441e-05,0.8413749933242798
2642,169106,4.3156574975000694e-05,0.8414149880409241
2643,101601,4.320196603657678e-05,0.8413999676704407
2644,100713,4.317098137107678e-05,0.8413949608802795
2645,130594,4.3708547309506685e-05,0.8413899540901184
2646,9024,4.3124950025230646e-05,0.8413749933242798
2647,184600,4.311345037422143e-05,0.8413749933242798
2648,102928,4.311305747251026e-05,0.8412899971008301
2649,194831,4.3920987081946805e-05,0.841314971446991
2650,7662,4.311967859393917e-05,0.841284990310669
2651,14659,4.311791781219654e-05,0.8413099646568298
2652,121525,4.3099022150272503e-05,0.8413400053977966
2653,127963,4.313072713557631e-05,0.8413400053977966
2654,180449,4.308708230382763e-05,0.8413349986076355
2655,167883,4.30884538218379e-05,0.8413499593734741
2656,192840,4.317653656471521e-05,0.8413649797439575
2657,144563,4.312658711569384e-05,0.8413649797439575
2658,36525,4.309689029469155e-05,0.8413949608802795
2659,155442,4.309888754505664e-05,0.8414049744606018
2660,85549,4.3082822230644524e-05,0.8413400053977966
2661,192631,4.307187919039279e-05,0.8413499593734741
2662,149809,4.3069649109384045e-05,0.8413349986076355
2663,7125,4.313846511649899e-05,0.8413400053977966
2664,191185,4.303903551772237e-05,0.841344952583313
2665,19696,4.307459676056169e-05,0.8413249850273132
2666,162554,4.3032549001509324e-05,0.8413549661636353
2667,91130,4.304145113565028e-05,0.8413099646568298
2668,148536,4.3040075979661196e-05,0.8412599563598633
2669,134826,4.3013158574467525e-05,0.8412349820137024
2670,146083,4.301595254219137e-05,0.841189980506897
2671,165171,4.2981060687452555e-05,0.8411449790000916
2672,63071,4.463995719561353e-05,0.8411299586296082
2673,71777,4.2976305849151686e-05,0.8411299586296082
2674,152344,4.3142415961483493e-05,0.8411650061607361
2675,80407,4.305543188820593e-05,0.8411949872970581
2676,184816,4.3014359107473865e-05,0.8411200046539307
2677,176334,4.63017204310745e-05,0.8411049842834473
2678,185776,4.4166026782477275e-05,0.8411200046539307
2679,128900,4.296498082112521e-05,0.8410799503326416
2680,113935,4.295052349334583e-05,0.8410799503326416
2681,159679,4.3022188037866727e-05,0.841064989566803
2682,173672,4.294629979995079e-05,0.8410449624061584
2683,34611,4.29472784162499e-05,0.841064989566803
2684,65309,4.291571531211957e-05,0.8411049842834473
2685,101355,4.442139470484108e-05,0.8410899639129639
2686,164975,4.291862205718644e-05,0.8410799503326416
2687,11392,4.289803473511711e-05,0.8410449624061584
2688,58228,4.28635576099623e-05,0.8410149812698364
2689,145903,4.285905379219912e-05,0.8410300016403198
2690,142354,4.286432158551179e-05,0.840999960899353
2691,81554,4.3522763007786125e-05,0.8409649729728699
2692,130784,4.280039502191357e-05,0.8409949541091919
2693,155795,4.2783482058439404e-05,0.8409850001335144
2694,79623,4.278401320334524e-05,0.8409900069236755
2695,146436,4.534597246674821e-05,0.8410249948501587
2696,96605,4.286057810531929e-05,0.8409949541091919
2697,129331,4.27708619099576e-05,0.8409749865531921
2698,45199,4.271783109288663e-05,0.8409549593925476
2699,137530,4.271432408131659e-05,0.8409549593925476
2700,120401,4.2817166104214266e-05,0.8409549593925476
2701,112975,4.283046655473299e-05,0.8409149646759033
2702,76827,4.2708252294687554e-05,0.8409349918365479
2703,182252,4.285237810108811e-05,0.8409549593925476
2704,79980,4.271444049663842e-05,0.8409749865531921
2705,169637,4.266575342626311e-05,0.8409499526023865
2706,164350,4.338015060056932e-05,0.8409299850463867
2707,139490,4.267656186129898e-05,0.8409649729728699
2708,196026,4.267183248884976e-05,0.8409249782562256
2709,157679,4.26720071118325e-05,0.8408949971199036
2710,44605,4.3461306631797925e-05,0.8409249782562256
2711,140017,4.266801261110231e-05,0.8409249782562256
2712,20380,4.2666972149163485e-05,0.840874969959259
2713,119954,4.273410377209075e-05,0.8408499956130981
2714,116530,4.2638490413082764e-05,0.8408249616622925
2715,146358,4.263567825546488e-05,0.8408550024032593
2716,92933,4.2624091292964295e-05,0.8408100008964539
2717,32002,4.262179209035821e-05,0.8408199548721313
2718,190025,4.2711290006991476e-05,0.840844988822937
2719,132907,4.2608029616530985e-05,0.8408550024032593
2720,64706,4.270292993169278e-05,0.8408100008964539
2721,45883,4.2593343096086755e-05,0.8408349752426147
2722,38896,4.256471947883256e-05,0.8407899737358093
2723,47587,4.255533713148907e-05,0.8407399654388428
2724,96871,4.38075621786993e-05,0.8407549858093262
2725,35102,4.392872142489068e-05,0.8407599925994873
2726,18390,4.2624578782124445e-05,0.8407349586486816
2727,61572,4.2569976358208805e-05,0.840719997882843
2728,25867,4.409613393363543e-05,0.8406949639320374
2729,87254,4.260000423528254e-05,0.8406899571418762
2730,44204,4.2568473872961476e-05,0.8406999707221985
2731,141675,4.253588485880755e-05,0.8407700061798096
2732,147335,4.251748396200128e-05,0.840719997882843
2733,66684,4.2498464608797804e-05,0.8406649827957153
2734,48618,4.2543382733128965e-05,0.8406449556350708
2735,117723,4.250137135386467e-05,0.8406449556350708
2736,179779,4.2480238334974274e-05,0.840624988079071
2737,127871,4.2475807276787236e-05,0.8406350016593933
2738,150157,4.2715506424428895e-05,0.8405849933624268
2739,50545,4.2560637666611e-05,0.8405749797821045
2740,142961,4.246177923050709e-05,0.8405399918556213
2741,95287,4.244630690664053e-05,0.8405799865722656
2742,195486,4.2469280742807314e-05,0.8405649662017822
2743,154622,4.245554009685293e-05,0.8405849933624268
2744,120262,4.2448053136467934e-05,0.8406049609184265
2745,163716,4.243450166541152e-05,0.8405799865722656
2746,30888,4.242817885824479e-05,0.8405599594116211
2747,35917,4.2424086132086813e-05,0.84055495262146
2748,35509,4.2414940253365785e-05,0.8405249714851379
2749,175185,4.242869181325659e-05,0.8404749631881714
2750,172898,4.25015423388686e-05,0.8404799699783325
2751,143383,4.2411411413922906e-05,0.8404099941253662
2752,43217,4.241062924847938e-05,0.8403799533843994
2753,8531,4.2735831812024117e-05,0.8404049873352051
2754,159374,4.240042471792549e-05,0.8403599858283997
2755,164454,4.241549322614446e-05,0.8403949737548828
2756,85271,4.2364190449006855e-05,0.8404099941253662
2757,3120,4.242106660967693e-05,0.840399980545044
2758,59301,4.2361400119261816e-05,0.840399980545044
2759,61395,4.2354458855697885e-05,0.840304970741272
2760,93703,4.2340649088146165e-05,0.840334951877594
2761,89238,4.23340497945901e-05,0.8403399586677551
2762,77586,4.232863284414634e-05,0.8403099775314331
2763,138703,4.2422034312039614e-05,0.8402949571609497
2764,71901,4.233742947690189e-05,0.8403249979019165
2765,160993,4.233384970575571e-05,0.8403099775314331
2766,53244,4.231128696119413e-05,0.8402899503707886
2767,105370,4.230678314343095e-05,0.840304970741272
2768,126666,4.230944614391774e-05,0.8403499722480774
2769,136098,4.231937418808229e-05,0.8403549790382385
2770,24391,4.230099875712767e-05,0.840334951877594
2771,92450,4.230013655615039e-05,0.8403599858283997
2772,65344,4.228013858664781e-05,0.8403799533843994
2773,5540,4.227981116855517e-05,0.8403799533843994
2774,66971,4.226724195177667e-05,0.8404099941253662
2775,185064,4.225984594086185e-05,0.8403750061988831
2776,11957,4.225869633955881e-05,0.8403750061988831
2777,68513,4.2245130316587165e-05,0.8404399752616882
2778,170836,4.223433279548772e-05,0.8404049873352051
2779,128605,4.514487227424979e-05,0.8403699994087219
2780,136763,4.231087223161012e-05,0.8403949737548828
2781,131617,4.2217459849780425e-05,0.8403549790382385
2782,113440,4.220312985125929e-05,0.8403499722480774
2783,74761,4.228612669976428e-05,0.840334951877594
2784,91629,4.2202398617519066e-05,0.8403399586677551
2785,113397,4.220567279844545e-05,0.8403449654579163
2786,124229,4.243406146997586e-05,0.8403099775314331
2787,61135,4.217737659928389e-05,0.8403649926185608
2788,94967,4.2177282011834905e-05,0.8403649926185608
2789,38071,4.217114474158734e-05,0.8403499722480774
2790,132856,4.2167976062046364e-05,0.8403499722480774
2791,127545,4.216118759359233e-05,0.8403149843215942
2792,70334,4.2458133975742385e-05,0.8402799963951111
2793,4220,4.215624358039349e-05,0.8403149843215942
2794,69728,4.2165997001575306e-05,0.8402799963951111
2795,185966,4.2150037188548595e-05,0.8402499556541443
2796,130257,4.2148483771597967e-05,0.8402850031852722
2797,182776,4.2132385715376586e-05,0.8402899503707886
2798,87783,4.211148188915104e-05,0.8403300046920776
2799,58417,4.2110772483283654e-05,0.8402799963951111
2800,56736,4.211192936054431e-05,0.8402899503707886
2801,187255,4.21166951127816e-05,0.8402599692344666
2802,4506,4.210590850561857e-05,0.8402549624443054
2803,158158,4.2385105189168826e-05,0.8402699828147888
2804,15960,4.2141418816754594e-05,0.8402249813079834
2805,171376,4.340028317528777e-05,0.8401950001716614
2806,114537,4.233005893183872e-05,0.8401699662208557
2807,39516,4.2114061216125265e-05,0.8401399850845337
2808,80068,4.2089843191206455e-05,0.8402149677276611
2809,70050,4.206951416563243e-05,0.8401699662208557
2810,4957,4.2049126932397485e-05,0.8401249647140503
2811,86048,4.216225352138281e-05,0.8400749564170837
2812,32693,4.204529614071362e-05,0.8400449752807617
2813,21118,4.201929914415814e-05,0.8400899767875671
2814,83437,4.200813054922037e-05,0.8400599956512451
2815,146077,4.199339673505165e-05,0.8400749564170837
2816,49926,4.199259637971409e-05,0.8401049971580505
2817,48184,4.198766691843048e-05,0.8400699496269226
2818,110161,4.198054375592619e-05,0.8400299549102783
2819,26662,4.1949631850002334e-05,0.8400599956512451
2820,140596,4.195137807982974e-05,0.8400200009346008
2821,23516,4.1951730963774025e-05,0.840025007724762
2822,131940,4.218140020384453e-05,0.8400449752807617
2823,71859,4.2007082811323926e-05,0.8400399684906006
2824,130148,4.199724571662955e-05,0.840025007724762
2825,147483,4.1980089008575305e-05,0.839989960193634
2826,43365,4.194295615889132e-05,0.8400200009346008
2827,17411,4.1931965824915096e-05,0.8400200009346008
2828,91663,4.192106280243024e-05,0.8400499820709229
2829,1881,4.196990994387306e-05,0.8399649858474731
2830,56698,4.190806794213131e-05,0.8398999571800232
2831,30724,4.18907729908824e-05,0.83986496925354
2832,25789,4.1881747165462e-05,0.8399399518966675
2833,149168,4.1875351598719135e-05,0.8398949503898621
2834,24452,4.1864368540700525e-05,0.8398900032043457
2835,9273,4.3351588828954846e-05,0.8398599624633789
2836,85009,4.1840714402496815e-05,0.8398949503898621
2837,15225,4.184538556728512e-05,0.8398549556732178
2838,42794,4.18329618696589e-05,0.8397649526596069
2839,61787,4.195785368210636e-05,0.8397299647331238
2840,41381,4.186697697150521e-05,0.8397499918937683
2841,101880,4.182668635621667e-05,0.8396999835968018
2842,64319,4.334484037826769e-05,0.8397549986839294
2843,115498,4.183290366199799e-05,0.8397349715232849
2844,157442,4.196679583401419e-05,0.8397449851036072
2845,138894,4.204623110126704e-05,0.8397499918937683
2846,75142,4.1908500861609355e-05,0.8396949768066406
2847,46180,4.183466444374062e-05,0.8396749496459961
2848,79721,4.1820076148724183e-05,0.8396999835968018
2849,145192,4.195224755676463e-05,0.8396949768066406
2850,185146,4.183812052360736e-05,0.8396899700164795
2851,93133,4.183306737104431e-05,0.8396749496459961
2852,97807,4.186706428299658e-05,0.8396700024604797
2853,146680,4.1829141991911456e-05,0.839709997177124
2854,104055,4.180914766038768e-05,0.8396749496459961
2855,34203,4.426679515745491e-05,0.8396749496459961
2856,122098,4.1800783947110176e-05,0.8396499752998352
2857,187384,4.179364623269066e-05,0.8396300077438354
2858,60300,4.1806302760960534e-05,0.8396449685096741
2859,87367,4.178281596978195e-05,0.8396300077438354
2860,134867,4.176181755610742e-05,0.8395799994468689
2861,28685,4.174240893917158e-05,0.8396099805831909
2862,163371,4.1740768210729584e-05,0.8395749926567078
2863,12254,4.176013317191973e-05,0.8395949602127075
2864,70620,4.355408236733638e-05,0.8395400047302246
2865,107223,4.1724531911313534e-05,0.8395799994468689
2866,171997,4.170932515989989e-05,0.8395549654960632
2867,93481,4.169262683717534e-05,0.8395699858665466
2868,44589,4.1694045648910105e-05,0.8395499587059021
2869,155955,4.168016312178224e-05,0.8395549654960632
2870,34281,4.167308361502364e-05,0.8395099639892578
2871,102298,4.166555299889296e-05,0.839514970779419
2872,121305,4.1650539060356095e-05,0.8394999504089355
2873,42396,4.278691267245449e-05,0.8394849896430969
2874,181194,4.164881102042273e-05,0.8394999504089355
2875,174051,4.165229620411992e-05,0.8395049571990967
2876,187901,4.185690704616718e-05,0.8395299911499023
2877,53204,4.164568963460624e-05,0.8394550085067749
2878,42950,4.164044730714522e-05,0.8394849896430969
2879,65098,4.163242192589678e-05,0.8395099639892578
2880,84939,4.168221857980825e-05,0.8394550085067749
2881,199969,4.1631687054177746e-05,0.8394299745559692
2882,11059,4.162865661783144e-05,0.8393999934196472
2883,105156,4.163205449003726e-05,0.8393949866294861
2884,151421,4.162828918197192e-05,0.8393799662590027
2885,23240,4.176366564934142e-05,0.8393849730491638
2886,29712,4.1631374188000336e-05,0.8393449783325195
2887,54924,4.160911339567974e-05,0.8393399715423584
2888,17498,4.3440330045996234e-05,0.8393599987030029
2889,183801,4.1614301153458655e-05,0.8393499851226807
2890,92111,4.330862429924309e-05,0.839389979839325
2891,126474,4.2074807424796745e-05,0.8393999934196472
2892,190355,4.1779268940445036e-05,0.8393650054931641
2893,18212,4.159928721492179e-05,0.8393699526786804
2894,199831,4.159533273195848e-05,0.8394050002098083
2895,195903,4.250205893185921e-05,0.8394449949264526
2896,107949,4.157712828600779e-05,0.839419960975647
2897,61374,4.155428905505687e-05,0.8394050002098083
2898,61279,4.1553896153345704e-05,0.8393949866294861
2899,94121,4.1549177694832906e-05,0.8393999934196472
2900,101078,4.153638656134717e-05,0.8393449783325195
2901,52267,4.155766873736866e-05,0.8393650054931641
2902,161357,4.1791379771893844e-05,0.8393699526786804
2903,110730,4.153590998612344e-05,0.8393549919128418
2904,103184,4.1518807847751305e-05,0.8393799662590027
2905,68286,4.1516006604069844e-05,0.8393549919128418
2906,66164,4.160424941801466e-05,0.8393399715423584
2907,132056,4.1519931983202696e-05,0.8393149971961975
2908,120346,4.1484407120151445e-05,0.839324951171875
2909,171987,4.1472925659036264e-05,0.8392599821090698
2910,78648,4.369633097667247e-05,0.839264988899231
2911,135017,4.14705318689812e-05,0.8392249941825867
2912,159834,4.289411299396306e-05,0.8392499685287476
2913,167226,4.145785351283848e-05,0.8392499685287476
2914,130660,4.1451785364188254e-05,0.8392049670219421
2915,169950,4.1454448364675045e-05,0.8392449617385864
2916,148526,4.360856473795138e-05,0.8392049670219421
2917,103781,4.1504208638798445e-05,0.839199960231781
2918,174201,4.143654587096535e-05,0.8392199873924255
2919,170604,4.148234802414663e-05,0.8392249941825867
2920,180482,4.1475086618447676e-05,0.8392099738121033
2921,142070,4.1435534512856975e-05,0.8392799496650696
2922,189019,4.142212856095284e-05,0.8392799496650696
2923,89009,4.142387115280144e-05,0.8392699956893921
2924,129480,4.2195482819806784e-05,0.8392699956893921
2925,25054,4.1423299990128726e-05,0.8392599821090698
2926,170445,4.1470135329291224e-05,0.839264988899231
2927,136045,4.1419159970246255e-05,0.8392699956893921
2928,180353,4.1540097299730405e-05,0.8392849564552307
2929,198533,4.141864337725565e-05,0.8392750024795532
2930,46922,4.139188604312949e-05,0.839199960231781
2931,30065,4.141999306739308e-05,0.8391599655151367
2932,28714,4.138201620662585e-05,0.8391849994659424
2933,111795,4.1371964471181855e-05,0.8392099738121033
2934,75483,4.147305298829451e-05,0.8392149806022644
2935,15539,4.135322888032533e-05,0.8392350077629089
2936,181681,4.134201299166307e-05,0.839169979095459
2937,152238,4.200486728223041e-05,0.8391499519348145
2938,96365,4.1319301089970395e-05,0.8391299843788147
2939,34220,4.1292867535958067e-05,0.839139997959137
2940,171591,4.130576417082921e-05,0.8391249775886536
2941,37738,4.1298135329270735e-05,0.8391199707984924
2942,61810,4.129888111492619e-05,0.8391199707984924
2943,3417,4.12740591855254e-05,0.8390899896621704
2944,109243,4.12737499573268e-05,0.8391299843788147
2945,121191,4.13976376876235e-05,0.8391149640083313
2946,197691,4.137877840548754e-05,0.839104950428009
2947,136019,4.1332386899739504e-05,0.8391199707984924
2948,142304,4.135450581088662e-05,0.8391099572181702
2949,155300,4.126383282709867e-05,0.8391249775886536
2950,61260,4.122132668271661e-05,0.839139997959137
2951,152215,4.141723911743611e-05,0.8390649557113647
2952,135600,4.129617445869371e-05,0.8390699625015259
2953,69675,4.1263774619437754e-05,0.8390499949455261
2954,160552,4.122760583413765e-05,0.839104950428009
2955,187502,4.1231498471461236e-05,0.8390249609947205
2956,194928,4.12376866734121e-05,0.8390199542045593
2957,87355,4.122549944440834e-05,0.8389999866485596
2958,146230,4.194426946924068e-05,0.8389849662780762
2959,101349,4.1216488170903176e-05,0.8389549851417542
2960,143817,4.120599987800233e-05,0.8389599919319153
2961,97856,4.1183891880791634e-05,0.8390049934387207
2962,171698,4.118220749660395e-05,0.8389999866485596
2963,124992,4.114322655368596e-05,0.838979959487915
2964,147098,4.359717422630638e-05,0.8389949798583984
2965,79082,4.113982504350133e-05,0.8389549851417542
2966,174955,4.112209353479557e-05,0.8389299511909485
2967,127229,4.112482565687969e-05,0.8389399647712708
2968,153697,4.1090559534495696e-05,0.838919997215271
2969,81968,4.107372660655528e-05,0.8388899564743042
2970,153263,4.3249554437352344e-05,0.8388749957084656
2971,104047,4.107280619791709e-05,0.8388649821281433
2972,138449,4.1102681279880926e-05,0.8389099836349487
2973,14609,4.106919004698284e-05,0.8388699889183044
2974,151202,4.106312189833261e-05,0.8388749957084656
2975,195411,4.1056049667531624e-05,0.838919997215271
2976,40189,4.610769610735588e-05,0.8389399647712708
2977,58566,4.1046067053684965e-05,0.8389099836349487
2978,47353,4.1058399801841006e-05,0.838979959487915
2979,49144,4.10335669585038e-05,0.8389700055122375
2980,153527,4.102078310097568e-05,0.8389749526977539
2981,111013,4.097491182619706e-05,0.8389399647712708
2982,183423,4.098387944395654e-05,0.8388699889183044
2983,177928,4.243198782205582e-05,0.8389299511909485
2984,25922,4.1237715777242556e-05,0.8387799859046936
2985,1090,4.105562038603239e-05,0.8388199806213379
2986,141379,4.097579949302599e-05,0.8388350009918213
2987,14599,4.097117925994098e-05,0.8388299942016602
2988,39016,4.097432974958792e-05,0.838795006275177
2989,145957,4.102317325305194e-05,0.8387649655342102
2990,31535,4.0965747757581994e-05,0.8387749791145325
2991,104436,4.095014446647838e-05,0.8387449979782104
2992,50792,4.093164170626551e-05,0.8387050032615662
2993,185389,4.157077637501061e-05,0.8387199640274048
2994,175786,4.091156733920798e-05,0.8387249708175659
2995,29254,4.090089350938797e-05,0.8386899828910828
2996,181609,4.088850982952863e-05,0.8386600017547607
2997,180600,4.0885013731895015e-05,0.8386549949645996
2998,56284,4.086151602678001e-05,0.8386549949645996
2999,124687,4.084173997398466e-05,0.8386099934577942
3000,100927,4.110401641810313e-05,0.838629961013794
3001,17031,4.0827209886629134e-05,0.8386399745941162
3002,148185,4.118688593734987e-05,0.8386399745941162
3003,181380,4.080585858901031e-05,0.8386049866676331
3004,100059,4.110242662136443e-05,0.8386449813842773
3005,185637,4.09110143664293e-05,0.8386749625205994
3006,67032,4.329268995206803e-05,0.8386899828910828
3007,139411,4.0871091187000275e-05,0.8386449813842773
3008,181146,4.081379665876739e-05,0.8386699557304382
3009,26200,4.079634527442977e-05,0.8387099504470825
3010,68378,4.0800037822918966e-05,0.8387349843978882
3011,149429,4.077690027770586e-05,0.8387249708175659
3012,64688,4.077509947819635e-05,0.8386949896812439
3013,74597,4.083595558768138e-05,0.8387099504470825
3014,55376,4.075367178302258e-05,0.8387099504470825
3015,44741,4.075802644365467e-05,0.8387050032615662
3016,12910,4.077142148162238e-05,0.8386899828910828
3017,5932,4.073905438417569e-05,0.8386650085449219
3018,187273,4.073210584465414e-05,0.8386849761009216
3019,20806,4.360197999631055e-05,0.8386699557304382
3020,2238,4.093231473234482e-05,0.8386650085449219
3021,176835,4.379798338050023e-05,0.8386600017547607
3022,148255,4.073227319167927e-05,0.8386200070381165
3023,23101,4.072698357049376e-05,0.8386099934577942
3024,136856,4.079181235283613e-05,0.8386349678039551
3025,60897,4.0714890928938985e-05,0.8386049866676331
3026,165790,4.105596599401906e-05,0.8385799527168274
3027,101767,4.088825517101213e-05,0.8385799527168274
3028,169591,4.071552029927261e-05,0.8385999798774719
3029,129790,4.07153602282051e-05,0.8386049866676331
3030,87693,4.0707171137910336e-05,0.8386150002479553
3031,152223,4.069906935910694e-05,0.8385949730873108
3032,167236,4.259582419763319e-05,0.8385949730873108
3033,45484,4.2641066102078184e-05,0.8386049866676331
3034,19527,4.069570422871038e-05,0.8385949730873108
3035,118356,4.069915667059831e-05,0.8385399580001831
3036,195217,4.0685557905817404e-05,0.8385649919509888
3037,93699,4.070804425282404e-05,0.8385199904441833
3038,8030,4.0675800846656784e-05,0.8385149836540222
3039,193070,4.10593202104792e-05,0.8384949564933777
3040,117030,4.070187787874602e-05,0.8384649753570557
3041,41745,4.087354682269506e-05,0.8384450078010559
3042,7523,4.0725972212385386e-05,0.8384450078010559
3043,149480,4.067092959303409e-05,0.8384199738502502
3044,167099,4.0667830035090446e-05,0.8384000062942505
3045,77810,4.0632206946611404e-05,0.8383749723434448
3046,89893,4.0632832678966224e-05,0.8384000062942505
3047,180164,4.063838059664704e-05,0.8384249806404114
3048,152325,4.065009125042707e-05,0.8383949995040894
3049,84321,4.0636947232997045e-05,0.8383399844169617
3050,22151,4.0610226278658956e-05,0.8383849859237671
3051,9517,4.0600370994070545e-05,0.8383949995040894
3052,185469,4.060816718265414e-05,0.8383699655532837
3053,38196,4.056420220877044e-05,0.8383550047874451
3054,141841,4.062057996634394e-05,0.8382949829101562
3055,157546,4.177697701379657e-05,0.8382299542427063
3056,24763,4.056180841871537e-05,0.8382149934768677
3057,110233,4.0551261918153614e-05,0.8382299542427063
3058,169903,4.0551421989221126e-05,0.8382250070571899
3059,76799,4.055115641676821e-05,0.8382399678230286
3060,110469,4.0531147533329204e-05,0.8382349610328674
3061,21308,4.0523853385820985e-05,0.838254988193512
3062,137427,4.1315433918498456e-05,0.8382449746131897
3063,85745,4.064194581587799e-05,0.8382200002670288
3064,139344,4.0497983718523756e-05,0.8382599949836731
3065,23830,4.057697151438333e-05,0.8382499814033508
3066,134536,4.063854430569336e-05,0.838254988193512
3067,75241,4.0499999158782884e-05,0.8382700085639954
3068,40977,4.049775452585891e-05,0.8382899761199951
3069,41144,4.048007394885644e-05,0.8382650017738342
3070,127607,4.0484188502887264e-05,0.8382749557495117
3071,102994,4.050755887874402e-05,0.8382499814033508
3072,85115,4.048948540003039e-05,0.8382349610328674
3073,109938,4.097404962521978e-05,0.8382299542427063
3074,29597,4.048377741128206e-05,0.8382349610328674
3075,169310,4.0568098484072834e-05,0.8382349610328674
3076,187870,4.048817208968103e-05,0.8381849527359009
3077,155550,4.046331378049217e-05,0.8381949663162231
3078,149725,4.114033072255552e-05,0.8381749987602234
3079,22737,4.050463394378312e-05,0.8381499648094177
3080,134131,4.04829261242412e-05,0.8381749987602234
3081,20245,4.0620459913043305e-05,0.8381800055503845
3082,189883,4.046276808367111e-05,0.8382200002670288
3083,74310,4.045842069899663e-05,0.838189959526062
3084,25387,4.254576560924761e-05,0.8381749987602234
3085,112329,4.067818372277543e-05,0.8381350040435791
3086,188587,4.0858682041289285e-05,0.83815997838974
3087,22339,4.145388811593875e-05,0.8381449580192566
3088,14146,4.048057962791063e-05,0.8381699919700623
3089,121107,4.0445320337312296e-05,0.8381499648094177
3090,167977,4.087152046849951e-05,0.8381649851799011
3091,159380,4.056850229972042e-05,0.8381199836730957
3092,41390,4.09187596233096e-05,0.8381499648094177
3093,140211,4.045862078783102e-05,0.8381149768829346
3094,37505,4.0446033381158486e-05,0.8380999565124512
3095,164185,4.0445222111884505e-05,0.838129997253418
3096,67379,4.047414768137969e-05,0.8380299806594849
3097,147308,4.044695742777549e-05,0.8380249738693237
3098,1748,4.040917337988503e-05,0.8380500078201294
3099,130602,4.0405604522675276e-05,0.838034987449646
3100,149086,4.0363011066801846e-05,0.8380149602890015
3101,170235,4.034382072859444e-05,0.8379949927330017
3102,127465,4.035179517813958e-05,0.8380199670791626
3103,198911,4.2656800360418856e-05,0.8379849791526794
3104,46187,4.034132507513277e-05,0.8379899859428406
3105,68402,4.034122684970498e-05,0.8379999995231628
3106,38834,4.0342798456549644e-05,0.8380549550056458
3107,77278,4.204127617413178e-05,0.8380799889564514
3108,168251,4.084138709004037e-05,0.8380549550056458
3109,96823,4.032583092339337e-05,0.8380249738693237
3110,170355,4.032119977637194e-05,0.837969958782196
