,perturbs,loss
75599,188,0.3810441195964813
75999,189,0.38110631704330444
76399,190,0.38116058707237244
76799,191,0.3811835050582886
77199,192,0.3812220096588135
77599,193,0.38120248913764954
77999,194,0.3808126151561737
78399,195,0.3808425962924957
78799,196,0.3808884918689728
79199,197,0.3809486925601959
79599,198,0.3810039758682251
79999,199,0.380587100982666
80399,200,0.3806249797344208
80799,201,0.38067835569381714
81199,202,0.3807238042354584
81599,203,0.3807578682899475
81999,204,0.3807881474494934
82399,205,0.3808147609233856
82799,206,0.38085490465164185
83199,207,0.38090160489082336
83599,208,0.3809286952018738
83999,209,0.3809783458709717
84399,210,0.3810192048549652
84799,211,0.38062742352485657
85199,212,0.3806605041027069
85599,213,0.38068053126335144
85999,214,0.38071292638778687
86399,215,0.38032418489456177
86799,216,0.3807803690433502
87199,217,0.3804125189781189
87599,218,0.38045451045036316
87999,219,0.3800603449344635
88399,220,0.3805234134197235
88799,221,0.38058021664619446
89199,222,0.3806167542934418
89599,223,0.38069069385528564
89999,224,0.38074952363967896
90399,225,0.3807773292064667
90799,226,0.3804076015949249
91199,227,0.3804352581501007
91599,228,0.3804796040058136
91999,229,0.38052600622177124
92399,230,0.3805614709854126
92799,231,0.3805959224700928
93199,232,0.38064107298851013
93599,233,0.38065797090530396
93999,234,0.38070058822631836
94399,235,0.38072600960731506
94799,236,0.3807806968688965
95199,237,0.3812495470046997
95599,238,0.381251722574234
95999,239,0.38128796219825745
96399,240,0.38089850544929504
96799,241,0.3809371292591095
97199,242,0.3809719681739807
97599,243,0.3810095191001892
97999,244,0.38104483485221863
98399,245,0.38107961416244507
98799,246,0.3811224400997162
99199,247,0.3811379671096802
99599,248,0.3807287812232971
99999,249,0.38077178597450256
100399,250,0.3812069296836853
100799,251,0.38125818967819214
101199,252,0.38130879402160645
101599,253,0.3813478946685791
101999,254,0.38138288259506226
102399,255,0.3814091682434082
102799,256,0.3814549148082733
103199,257,0.38148748874664307
103599,258,0.38150835037231445
103999,259,0.38154226541519165
104399,260,0.38158172369003296
104799,261,0.3816007077693939
105199,262,0.38165444135665894
105599,263,0.3816778063774109
105999,264,0.38172006607055664
106399,265,0.38174372911453247
106799,266,0.38177287578582764
107199,267,0.3818158209323883
107599,268,0.3818632960319519
107999,269,0.3819189667701721
108399,270,0.3819674253463745
108799,271,0.38200849294662476
109199,272,0.38204023241996765
109599,273,0.3820592164993286
109999,274,0.38210511207580566
110399,275,0.38212451338768005
110799,276,0.382170706987381
111199,277,0.3822110891342163
111599,278,0.38226091861724854
111999,279,0.3822922706604004
112399,280,0.38227272033691406
112799,281,0.3823130428791046
113199,282,0.38235849142074585
113599,283,0.38238534331321716
113999,284,0.38239791989326477
114399,285,0.38241448998451233
114799,286,0.38243982195854187
115199,287,0.3824704587459564
115599,288,0.3824863135814667
115999,289,0.3825318217277527
116399,290,0.38255998492240906
116799,291,0.38260769844055176
117199,292,0.38261115550994873
117599,293,0.38264358043670654
117999,294,0.38266661763191223
118399,295,0.38269123435020447
118799,296,0.3827282786369324
119199,297,0.3827712833881378
119599,298,0.3828008770942688
119999,299,0.3828306198120117
120399,300,0.382855623960495
120799,301,0.38288572430610657
121199,302,0.38292035460472107
121599,303,0.38292452692985535
121999,304,0.38297027349472046
122399,305,0.38301026821136475
122799,306,0.383042573928833
123199,307,0.3830927312374115
123599,308,0.38313615322113037
123999,309,0.38316240906715393
124399,310,0.3832012414932251
124799,311,0.3832370340824127
125199,312,0.38328099250793457
125599,313,0.3833024501800537
125999,314,0.38334259390830994
126399,315,0.3833884298801422
126799,316,0.3834104835987091
127199,317,0.3834550678730011
127599,318,0.383493036031723
127999,319,0.3835159242153168
128399,320,0.38356855511665344
128799,321,0.38359424471855164
129199,322,0.3836252689361572
129599,323,0.3836410343647003
129999,324,0.38370272517204285
130399,325,0.38374531269073486
130799,326,0.38376104831695557
131199,327,0.3838087320327759
131599,328,0.3838612139225006
131999,329,0.3834700584411621
132399,330,0.38350456953048706
132799,331,0.3835306167602539
133199,332,0.3835742175579071
133599,333,0.3835908770561218
133999,334,0.38405147194862366
134399,335,0.3840900659561157
134799,336,0.3841206431388855
135199,337,0.3841768801212311
135599,338,0.38421881198883057
135999,339,0.38426217436790466
