,edges,metagrad,accuracy_before,accuracy_after,accuracy_unseen,loss_before,loss_after,loss_unseen,accuracy_before_eval,accuracy_after_eval,accuracy_unseen_eval,loss_before_eval,loss_after_eval,loss_unseen_eval
88,155,inf,0.8759483695030212,0.8760742545127869,0.7684307098388672,12.329948425292969,12.317317962646484,23.03980827331543,0.8759483695030212,0.8760742545127869,0.7684307098388672,12.329948425292969,12.317317962646484,23.03980827331543
89,158,inf,0.878548264503479,0.8787375688552856,0.7685793042182922,12.090977668762207,12.072163581848145,23.012727737426758,0.878548264503479,0.8787375688552856,0.7685793042182922,12.090977668762207,12.072163581848145,23.012727737426758
90,163,inf,0.8765873908996582,0.8767809867858887,0.7697184085845947,12.283568382263184,12.26417064666748,22.869890213012695,0.8765873908996582,0.8767809867858887,0.7697184085845947,12.283568382263184,12.26417064666748,22.869890213012695
91,167,inf,0.8769820332527161,0.8771438598632812,0.7699660658836365,12.243454933166504,12.227246284484863,22.851322174072266,0.8769820332527161,0.8771438598632812,0.7699660658836365,12.243454933166504,12.227246284484863,22.851322174072266
92,170,inf,0.8778967261314392,0.8780457377433777,0.7696194052696228,12.146382331848145,12.131669044494629,22.893285751342773,0.8778967261314392,0.8780457377433777,0.7696194052696228,12.146382331848145,12.131669044494629,22.893285751342773
93,164,inf,0.8771449327468872,0.8773303627967834,0.7676630020141602,12.211997985839844,12.193416595458984,23.10132598876953,0.8771449327468872,0.8773303627967834,0.7676630020141602,12.211997985839844,12.193416595458984,23.10132598876953
94,174,inf,0.8780032396316528,0.8781695365905762,0.7721948623657227,12.142562866210938,12.126219749450684,22.65347671508789,0.8780032396316528,0.8781695365905762,0.7721948623657227,12.142562866210938,12.126219749450684,22.65347671508789
95,175,inf,0.8779593706130981,0.878118634223938,0.7712538242340088,12.13722038269043,12.121253967285156,22.73450469970703,0.8779593706130981,0.878118634223938,0.7712538242340088,12.13722038269043,12.121253967285156,22.73450469970703
96,176,inf,0.8762678503990173,0.8764692544937134,0.7678363919258118,12.302641868591309,12.282686233520508,23.062423706054688,0.8762678503990173,0.8764692544937134,0.7678363919258118,12.302641868591309,12.282686233520508,23.062423706054688
97,177,inf,0.8766249418258667,0.8767693042755127,0.7659790515899658,12.27114200592041,12.25666332244873,23.287778854370117,0.8766249418258667,0.8767693042755127,0.7659790515899658,12.27114200592041,12.25666332244873,23.287778854370117
98,133,inf,0.8759357929229736,0.8760915398597717,0.7632054686546326,12.337190628051758,12.321575164794922,23.52286148071289,0.8759357929229736,0.8760915398597717,0.7632054686546326,12.337190628051758,12.321575164794922,23.52286148071289
99,178,inf,0.8766061663627625,0.8768054246902466,0.7699413299560547,12.277737617492676,12.257774353027344,22.86065101623535,0.8766061663627625,0.8768054246902466,0.7699413299560547,12.277737617492676,12.257774353027344,22.86065101623535
100,184,inf,0.87715744972229,0.8773375153541565,0.7673906087875366,12.219687461853027,12.201645851135254,23.131633758544922,0.87715744972229,0.8773375153541565,0.7673906087875366,12.219687461853027,12.201645851135254,23.131633758544922
